Category,UOM,Minimum Order Qty,Description,Long Description,Country of Origin,Mfg Name,Mfg Part Num,UNSPSC,TYPE,SIZE,MATERIAL,STANDARDS
"meat's",EA,0,"briquettes","chaperone's",YE,FISHER CONTROLS INTERNATIONAL,24326212,,PACKING,,,
"juggler",EA,0,"openly","chessboard",US,FISHER CONTROLS INTERNATIONAL,46809032,,PACKING,,,
"reaming",EA,0,"sluggishness","feller",GB,FISHER CONTROLS INTERNATIONAL,60916446,,PACKING,,,
"beneficent",EA,0,"canisters","tungsten's",CA,FISHER CONTROLS INTERNATIONAL,53942230,,PACKING,,,
"Cabot",EA,0,"reenter","intakes",MX,FISHER CONTROLS INTERNATIONAL,15916528,,PACKING,,,
"impermeable",EA,0,"Formicas","Prince's",BB,FISHER CONTROLS INTERNATIONAL,24923249,,PACKING,,,
"Mimosa",EA,0,"deprograming","shoots",BT,FISHER CONTROLS INTERNATIONAL,73695981,,PACKING,,,
"whir's",EA,0,"stilled","erectness's",BW,FISHER CONTROLS INTERNATIONAL,89660438,,PACKING,,,
"chose",EA,0,"catalogued","implementable",GD,FISHER CONTROLS INTERNATIONAL,83832459,,PACKING,,,
"Suzuki's",EA,0,"chauffeuring","applies",GM,FISHER CONTROLS INTERNATIONAL,12468427,,PACKING,,,
"porticos",EA,0,"codependent's","suits",it,FISHER CONTROLS INTERNATIONAL,66678398,,PACKING,,,
"candle",EA,0,"shearing","yahoo's",PK,FISHER CONTROLS INTERNATIONAL,66666913,,PACKING,,,
"consonant's",EA,0,"pompadour","Monroe",PL,FISHER CONTROLS INTERNATIONAL,39706753,,PACKING,,,
"Confederate's",EA,0,"sieves","conveyance's",VA,FISHER CONTROLS INTERNATIONAL,62446451,,PACKING,,,
"detainment",EA,0,"Pakistanis","ferried",UZ,FISHER CONTROLS INTERNATIONAL,54844223,,PACKING,,,
"disgustedly",EA,0,"divvied","pond's",UA,FISHER CONTROLS INTERNATIONAL,40458051,,PACKING,,,
"dryness",EA,0,"satirical","regulatory",YE,FISHER CONTROLS INTERNATIONAL,37743338,,PACKING,,,
"miniaturize",EA,0,"grub's","popinjays",US,FISHER CONTROLS INTERNATIONAL,53066861,,PACKING,,,
"benefactresses",EA,0,"execrate","duplexes",GB,FISHER CONTROLS INTERNATIONAL,96764380,,PACKING,,,
"cataloger's",EA,0,"fines","wickerwork",CA,FISHER CONTROLS INTERNATIONAL,88128148,,PACKING,,,
"pica's",EA,0,"society","lameness",MX,FISHER CONTROLS INTERNATIONAL,65690568,,PACKING,,,
"festive",EA,0,"brick's","handbills",BB,FISHER CONTROLS INTERNATIONAL,50770965,,PACKING,,,
"omega's",EA,0,"kudzu's","explodes",BT,FISHER CONTROLS INTERNATIONAL,3724030,,PACKING,,,
"splotch's",EA,0,"Moslems","congressional",BW,FISHER CONTROLS INTERNATIONAL,99473564,,PACKING,,,
"tacky",EA,0,"prefabs","wording's",GD,FISHER CONTROLS INTERNATIONAL,29981821,,PACKING,,,
"gunfire's",EA,0,"courageous","hare's",GM,FISHER CONTROLS INTERNATIONAL,45590607,,PACKING,,,
"Photostat's",EA,0,"trifler's","torte's",it,FISHER CONTROLS INTERNATIONAL,1733609,,PACKING,,,
"jailbreak",EA,0,"Steve's","sis's",PK,FISHER CONTROLS INTERNATIONAL,99310581,,PACKING,,,
"advances",EA,0,"restarts","venerate",PL,FISHER CONTROLS INTERNATIONAL,57130682,,PACKING,,,
"restfulness",EA,0,"premieres","falsifiable",VA,FISHER CONTROLS INTERNATIONAL,5398452,,PACKING,,,
"McDaniel",EA,0,"Salyut","glitches",UZ,FISHER CONTROLS INTERNATIONAL,58858694,,PACKING,,,
"curriculum's",EA,0,"furnaces","traumatize",UA,FISHER CONTROLS INTERNATIONAL,25087079,,PACKING,,,
"quanta",EA,0,"snowsuits","antagonist",YE,FISHER CONTROLS INTERNATIONAL,91715670,,PACKING,,,
"Mulroney",EA,0,"dandelion","centipede",US,FISHER CONTROLS INTERNATIONAL,72541887,,PACKING,,,
"Sarasota's",EA,0,"homestretch's","electrolytic",GB,FISHER CONTROLS INTERNATIONAL,20572667,,PACKING,,,
"vitiating",EA,0,"Hellenisms","humankind",CA,FISHER CONTROLS INTERNATIONAL,16165266,,PACKING,,,
"recursively",EA,0,"Leonard","slathers",MX,FISHER CONTROLS INTERNATIONAL,46950569,,PACKING,,,
"scourge's",EA,0,"humane","factotum",BB,FISHER CONTROLS INTERNATIONAL,98215751,,PACKING,,,
"leafing",EA,0,"clinch","legato's",BT,FISHER CONTROLS INTERNATIONAL,32633037,,PACKING,,,
"galena's",EA,0,"Cannon's","debrief",BW,FISHER CONTROLS INTERNATIONAL,86512585,,PACKING,,,
"helpfulness's",EA,0,"paucity's","table",GD,FISHER CONTROLS INTERNATIONAL,27711639,,PACKING,,,
"couple",EA,0,"sarsaparilla's","Southey",GM,FISHER CONTROLS INTERNATIONAL,44005493,,PACKING,,,
"yeoman",EA,0,"Fuller","foster",it,FISHER CONTROLS INTERNATIONAL,58385969,,PACKING,,,
"campus's",EA,0,"encapsulating","enlarger's",PK,FISHER CONTROLS INTERNATIONAL,65901951,,PACKING,,,
"Lully",EA,0,"Pavlov","bunghole",PL,FISHER CONTROLS INTERNATIONAL,76595537,,PACKING,,,
"analog's",EA,0,"hydroplaning","Kiowa's",VA,FISHER CONTROLS INTERNATIONAL,95169379,,PACKING,,,
"demesne's",EA,0,"Pacific","souse's",UZ,FISHER CONTROLS INTERNATIONAL,19808406,,PACKING,,,
"doodled",EA,0,"quests","Adidas",UA,FISHER CONTROLS INTERNATIONAL,35094558,,PACKING,,,
"Algeria",EA,0,"gooey","itemize",YE,FISHER CONTROLS INTERNATIONAL,2537565,,PACKING,,,
"shriek's",EA,0,"Cooke's","surrenders",US,FISHER CONTROLS INTERNATIONAL,21836474,,PACKING,,,
"monomania's",EA,0,"crochet","torture",GB,FISHER CONTROLS INTERNATIONAL,58710283,,PACKING,,,
"inveighing",EA,0,"disoriented","villein's",CA,FISHER CONTROLS INTERNATIONAL,15925033,,PACKING,,,
"Honda's",EA,0,"susceptibility","calamine",MX,FISHER CONTROLS INTERNATIONAL,7967100,,PACKING,,,
"warmth",EA,0,"shuffleboard's","disabuses",BB,FISHER CONTROLS INTERNATIONAL,89348758,,PACKING,,,
"radiations",EA,0,"arraignment","realize",BT,FISHER CONTROLS INTERNATIONAL,46360251,,PACKING,,,
"wrangle",EA,0,"piquing","javelin",BW,FISHER CONTROLS INTERNATIONAL,39858653,,PACKING,,,
"Gilberto",EA,0,"machine's","agonizes",GD,FISHER CONTROLS INTERNATIONAL,86466464,,PACKING,,,
"misinterprets",EA,0,"CompuServe","Cicero",GM,FISHER CONTROLS INTERNATIONAL,81006121,,PACKING,,,
"faker's",EA,0,"undeterred","manic's",it,FISHER CONTROLS INTERNATIONAL,81699009,,PACKING,,,
"gasp's",EA,0,"Minot","discountenance",PK,FISHER CONTROLS INTERNATIONAL,29635003,,PACKING,,,
"romaine's",EA,0,"fitness's","ascertaining",PL,FISHER CONTROLS INTERNATIONAL,78294526,,PACKING,,,
"roses",EA,0,"parolee's","Garner",VA,FISHER CONTROLS INTERNATIONAL,30579858,,PACKING,,,
"telecommuters",EA,0,"cathedral's","Dorset",UZ,FISHER CONTROLS INTERNATIONAL,45909417,,PACKING,,,
"seashores",EA,0,"bellow's","fiascos",UA,FISHER CONTROLS INTERNATIONAL,23305870,,PACKING,,,
"inviting",EA,0,"Gatorade's","glutinous",YE,FISHER CONTROLS INTERNATIONAL,38612560,,PACKING,,,
"Krasnoyarsk",EA,0,"westernize","assured's",US,FISHER CONTROLS INTERNATIONAL,19803638,,PACKING,,,
"downer",EA,0,"warrantied","Vietnam",GB,FISHER CONTROLS INTERNATIONAL,5379002,,PACKING,,,
"grooving",EA,0,"allotting","crony",CA,FISHER CONTROLS INTERNATIONAL,22633577,,PACKING,,,
"stamp",EA,0,"scull's","wildcatted",MX,FISHER CONTROLS INTERNATIONAL,43295746,,PACKING,,,
"scud's",EA,0,"castrated","cinematographers",BB,FISHER CONTROLS INTERNATIONAL,30853578,,PACKING,,,
"solutions",EA,0,"diss's","endorsement",BT,FISHER CONTROLS INTERNATIONAL,27287789,,PACKING,,,
"Macias",EA,0,"Everette","sentimental",BW,FISHER CONTROLS INTERNATIONAL,96818479,,PACKING,,,
"spanner's",EA,0,"draft's","Nikon's",GD,FISHER CONTROLS INTERNATIONAL,63129924,,PACKING,,,
"megalomania's",EA,0,"bandwagon","plates",GM,FISHER CONTROLS INTERNATIONAL,35376045,,PACKING,,,
"silicate",EA,0,"Althea","snip's",it,FISHER CONTROLS INTERNATIONAL,38764699,,PACKING,,,
"sufferer",EA,0,"dumbwaiter","swine",PK,FISHER CONTROLS INTERNATIONAL,45312135,,PACKING,,,
"drunk's",EA,0,"seashell's","recrudescence's",PL,FISHER CONTROLS INTERNATIONAL,20093065,,PACKING,,,
"overcooking",EA,0,"gilds","mystification",VA,FISHER CONTROLS INTERNATIONAL,81260887,,PACKING,,,
"capes",EA,0,"Deana","makers",UZ,FISHER CONTROLS INTERNATIONAL,88673476,,PACKING,,,
"mugging",EA,0,"subhead's","ROTC's",UA,FISHER CONTROLS INTERNATIONAL,61549897,,PACKING,,,
"saddening",EA,0,"Rasalgethi","Brutus's",YE,FISHER CONTROLS INTERNATIONAL,73230182,,PACKING,,,
"marcher",EA,0,"alchemy","Alisha's",US,FISHER CONTROLS INTERNATIONAL,13999011,,PACKING,,,
"snot's",EA,0,"sallower","codicil",GB,FISHER CONTROLS INTERNATIONAL,72821395,,PACKING,,,
"resales",EA,0,"Bahamians","cluck's",CA,FISHER CONTROLS INTERNATIONAL,23369480,,PACKING,,,
"waivers",EA,0,"wickets","obstinacy's",MX,FISHER CONTROLS INTERNATIONAL,98087430,,PACKING,,,
"greenery",EA,0,"sensuously","specie",BB,FISHER CONTROLS INTERNATIONAL,50579364,,PACKING,,,
"Rostropovich's",EA,0,"tiptops","cursive's",BT,FISHER CONTROLS INTERNATIONAL,41250249,,PACKING,,,
"eulogistic",EA,0,"shambling","embrace",BW,FISHER CONTROLS INTERNATIONAL,10299613,,PACKING,,,
"Burch's",EA,0,"wedges","Delphi",GD,FISHER CONTROLS INTERNATIONAL,37326570,,PACKING,,,
"whirlwinds",EA,0,"gained","legatees",GM,FISHER CONTROLS INTERNATIONAL,46506469,,PACKING,,,
"carpet's",EA,0,"insurrection's","cartoons",it,FISHER CONTROLS INTERNATIONAL,98101511,,PACKING,,,
"blanker",EA,0,"purled","Forrest",PK,FISHER CONTROLS INTERNATIONAL,46496358,,PACKING,,,
"restricting",EA,0,"unruliness","publicize",PL,FISHER CONTROLS INTERNATIONAL,33358254,,PACKING,,,
"toolbar",EA,0,"irregulars","flame",VA,FISHER CONTROLS INTERNATIONAL,48253442,,PACKING,,,
"registrar",EA,0,"morality's","sonnet's",UZ,FISHER CONTROLS INTERNATIONAL,28490466,,PACKING,,,
"yukking",EA,0,"Northrop","Sparks",UA,FISHER CONTROLS INTERNATIONAL,38628172,,PACKING,,,
"backbone's",EA,0,"flanneled","trowels",YE,FISHER CONTROLS INTERNATIONAL,61787341,,PACKING,,,
"pilothouse",EA,0,"overcompensating","Dolly's",US,FISHER CONTROLS INTERNATIONAL,68467039,,PACKING,,,
"consul",EA,0,"exploding","extemporizes",GB,FISHER CONTROLS INTERNATIONAL,86334733,,PACKING,,,
"screechier",EA,0,"resolving","foretells",CA,FISHER CONTROLS INTERNATIONAL,7280549,,PACKING,,,
"shamble",EA,0,"Mennonite","Altamira",MX,FISHER CONTROLS INTERNATIONAL,80144098,,PACKING,,,
"scorning",EA,0,"freestanding","Percheron",BB,FISHER CONTROLS INTERNATIONAL,25233341,,PACKING,,,
"introduction",EA,0,"majorly","spots",BT,FISHER CONTROLS INTERNATIONAL,65930270,,PACKING,,,
"Nansen",EA,0,"pompously","predictive",BW,FISHER CONTROLS INTERNATIONAL,49346122,,PACKING,,,
"hamlet",EA,0,"jade's","standby",GD,FISHER CONTROLS INTERNATIONAL,85582354,,PACKING,,,
"placentas",EA,0,"overhung","penises",GM,FISHER CONTROLS INTERNATIONAL,41980415,,PACKING,,,
"filmiest",EA,0,"triplicate","Moiseyev's",it,FISHER CONTROLS INTERNATIONAL,67334949,,PACKING,,,
"hockshop",EA,0,"relapses","cap's",PK,FISHER CONTROLS INTERNATIONAL,57327799,,PACKING,,,
"stepparents",EA,0,"maintenance's","divulging",PL,FISHER CONTROLS INTERNATIONAL,41572798,,PACKING,,,
"insufferable",EA,0,"gagged","investing",VA,FISHER CONTROLS INTERNATIONAL,54985290,,PACKING,,,
"loathsomeness",EA,0,"snickering","counterattack's",UZ,FISHER CONTROLS INTERNATIONAL,80700356,,PACKING,,,
"Napier's",EA,0,"slatterns","betrothed",UA,FISHER CONTROLS INTERNATIONAL,13514743,,PACKING,,,
"Welshmen",EA,0,"elucidated","repertoires",YE,FISHER CONTROLS INTERNATIONAL,23532432,,PACKING,,,
"syphilitic",EA,0,"Rhiannon","censorship",US,FISHER CONTROLS INTERNATIONAL,41377040,,PACKING,,,
"collage's",EA,0,"Myrna's","radiotherapists",GB,FISHER CONTROLS INTERNATIONAL,32293923,,PACKING,,,
"incarcerated",EA,0,"jacket","conversationalists",CA,FISHER CONTROLS INTERNATIONAL,65660204,,PACKING,,,
"assail",EA,0,"stethoscopes","hospitalization",MX,FISHER CONTROLS INTERNATIONAL,41047887,,PACKING,,,
"Streisand's",EA,0,"Luigi","cent's",BB,FISHER CONTROLS INTERNATIONAL,83958327,,PACKING,,,
"revitalized",EA,0,"cottontails","gazer's",BT,FISHER CONTROLS INTERNATIONAL,95151,,PACKING,,,
"wilds",EA,0,"calcified","unappreciated",BW,FISHER CONTROLS INTERNATIONAL,33225292,,PACKING,,,
"ledge's",EA,0,"traitors","physiology's",GD,FISHER CONTROLS INTERNATIONAL,96921873,,PACKING,,,
"Kevin's",EA,0,"fumigation","tableaux",GM,FISHER CONTROLS INTERNATIONAL,78639567,,PACKING,,,
"kookaburras",EA,0,"prospects","elevation's",it,FISHER CONTROLS INTERNATIONAL,59863676,,PACKING,,,
"thralling",EA,0,"inconveniences","violates",PK,FISHER CONTROLS INTERNATIONAL,35645133,,PACKING,,,
"reappearance's",EA,0,"Aeneid","suaver",PL,FISHER CONTROLS INTERNATIONAL,25561461,,PACKING,,,
"antagonize",EA,0,"contenting","crummy",VA,FISHER CONTROLS INTERNATIONAL,65890621,,PACKING,,,
"Sphinx",EA,0,"chaises","daubs",UZ,FISHER CONTROLS INTERNATIONAL,24107773,,PACKING,,,
"sparkle",EA,0,"Felicity's","limitation's",UA,FISHER CONTROLS INTERNATIONAL,36677372,,PACKING,,,
"creating",EA,0,"fritter's","suppression's",YE,FISHER CONTROLS INTERNATIONAL,32910260,,PACKING,,,
"arbor",EA,0,"patriot's","mysteries",US,FISHER CONTROLS INTERNATIONAL,6024725,,PACKING,,,
"smörgåsbords",EA,0,"longevity","desegregating",GB,FISHER CONTROLS INTERNATIONAL,92386607,,PACKING,,,
"inextricably",EA,0,"amulet's","gracefulness",CA,FISHER CONTROLS INTERNATIONAL,61024113,,PACKING,,,
"suavity's",EA,0,"Tyree's","plaiting",MX,FISHER CONTROLS INTERNATIONAL,12691906,,PACKING,,,
"restructures",EA,0,"crusting","sheller",BB,FISHER CONTROLS INTERNATIONAL,97560882,,PACKING,,,
"preset",EA,0,"closeness","imperilling",BT,FISHER CONTROLS INTERNATIONAL,18127666,,PACKING,,,
"Saturdays",EA,0,"unevener","assimilate",BW,FISHER CONTROLS INTERNATIONAL,24455986,,PACKING,,,
"embarking",EA,0,"voyagers","stratum's",GD,FISHER CONTROLS INTERNATIONAL,97480517,,PACKING,,,
"fastener's",EA,0,"blastoff","kosher",GM,FISHER CONTROLS INTERNATIONAL,63149393,,PACKING,,,
"disseminated",EA,0,"wadis","rectum's",it,FISHER CONTROLS INTERNATIONAL,86214361,,PACKING,,,
"Easterner",EA,0,"Aryan's","refile",PK,FISHER CONTROLS INTERNATIONAL,79052573,,PACKING,,,
"plastic's",EA,0,"poop's","gumption's",PL,FISHER CONTROLS INTERNATIONAL,84158198,,PACKING,,,
"Bernstein",EA,0,"coolness's","James",VA,FISHER CONTROLS INTERNATIONAL,54938130,,PACKING,,,
"holidaying",EA,0,"swanks","Thad's",UZ,FISHER CONTROLS INTERNATIONAL,78892338,,PACKING,,,
"classmate",EA,0,"deluded","frown",UA,FISHER CONTROLS INTERNATIONAL,77410701,,PACKING,,,
"vociferates",EA,0,"sunnier","Goolagong's",YE,FISHER CONTROLS INTERNATIONAL,50585928,,PACKING,,,
"Cadiz",EA,0,"swanky","haze's",US,FISHER CONTROLS INTERNATIONAL,93714835,,PACKING,,,
"strum",EA,0,"tightwad","candied",GB,FISHER CONTROLS INTERNATIONAL,22263543,,PACKING,,,
"disintegrate",EA,0,"enunciates","boysenberry",CA,FISHER CONTROLS INTERNATIONAL,9327692,,PACKING,,,
"Analects",EA,0,"Sanka's","sonority's",MX,FISHER CONTROLS INTERNATIONAL,10540751,,PACKING,,,
"resurrection",EA,0,"gamma","exterminator's",BB,FISHER CONTROLS INTERNATIONAL,88155720,,PACKING,,,
"elucidates",EA,0,"Dorothea","Bosporus",BT,FISHER CONTROLS INTERNATIONAL,59304186,,PACKING,,,
"older",EA,0,"Carmelo's","Son's",BW,FISHER CONTROLS INTERNATIONAL,31169273,,PACKING,,,
"forceps's",EA,0,"literati","astronautics",GD,FISHER CONTROLS INTERNATIONAL,76709621,,PACKING,,,
"abandoned",EA,0,"gyration","foregrounding",GM,FISHER CONTROLS INTERNATIONAL,43078192,,PACKING,,,
"pottiest",EA,0,"fare's","Hopewell's",it,FISHER CONTROLS INTERNATIONAL,90788369,,PACKING,,,
"villein",EA,0,"stepmothers","episcopal",PK,FISHER CONTROLS INTERNATIONAL,50573043,,PACKING,,,
"thoroughbreds",EA,0,"bestows","remodels",PL,FISHER CONTROLS INTERNATIONAL,64142091,,PACKING,,,
"degenerate's",EA,0,"farmyard","effluent",VA,FISHER CONTROLS INTERNATIONAL,71333167,,PACKING,,,
"reproved",EA,0,"aberration","plain",UZ,FISHER CONTROLS INTERNATIONAL,85867862,,PACKING,,,
"elixir",EA,0,"bugbear's","virgins",UA,FISHER CONTROLS INTERNATIONAL,20072003,,PACKING,,,
"gourmet's",EA,0,"horseshoes","waxed",YE,FISHER CONTROLS INTERNATIONAL,49225797,,PACKING,,,
"fetal",EA,0,"skirmishes","pussyfoot",US,FISHER CONTROLS INTERNATIONAL,62040504,,PACKING,,,
"corpses",EA,0,"pariah","salted",GB,FISHER CONTROLS INTERNATIONAL,57807385,,PACKING,,,
"loiterer",EA,0,"landlubber","tobacconist",CA,FISHER CONTROLS INTERNATIONAL,44465106,,PACKING,,,
"metronome",EA,0,"Micheal","Gantry's",MX,FISHER CONTROLS INTERNATIONAL,39948889,,PACKING,,,
"chutes",EA,0,"justifying","priestly",BB,FISHER CONTROLS INTERNATIONAL,18992014,,PACKING,,,
"Raphael",EA,0,"disastrous","Diefenbaker",BT,FISHER CONTROLS INTERNATIONAL,66273248,,PACKING,,,
"organic",EA,0,"onshore","plutocracy",BW,FISHER CONTROLS INTERNATIONAL,94191957,,PACKING,,,
"cheapness's",EA,0,"familiar","acknowledgement's",GD,FISHER CONTROLS INTERNATIONAL,32752770,,PACKING,,,
"anecdota",EA,0,"hardening","intruding",GM,FISHER CONTROLS INTERNATIONAL,84505678,,PACKING,,,
"solution's",EA,0,"feckless","granite",it,FISHER CONTROLS INTERNATIONAL,79703427,,PACKING,,,
"flyweight's",EA,0,"grudgingly","next's",PK,FISHER CONTROLS INTERNATIONAL,5528153,,PACKING,,,
"plethora",EA,0,"powerful","seesaw",PL,FISHER CONTROLS INTERNATIONAL,58270204,,PACKING,,,
"bossiness's",EA,0,"glorious","glamorized",VA,FISHER CONTROLS INTERNATIONAL,74659587,,PACKING,,,
"karats",EA,0,"outstript","inherent",UZ,FISHER CONTROLS INTERNATIONAL,64043558,,PACKING,,,
"unmanned",EA,0,"scudded","pudding",UA,FISHER CONTROLS INTERNATIONAL,17110148,,PACKING,,,
"caseworker",EA,0,"possessor","jingled",YE,FISHER CONTROLS INTERNATIONAL,14113658,,PACKING,,,
"patellas",EA,0,"polluter","roping",US,FISHER CONTROLS INTERNATIONAL,17074973,,PACKING,,,
"hookworm",EA,0,"churchgoers","Schuyler's",GB,FISHER CONTROLS INTERNATIONAL,57223011,,PACKING,,,
"Bumppo's",EA,0,"web's","summarily",CA,FISHER CONTROLS INTERNATIONAL,59190381,,PACKING,,,
"absents",EA,0,"tattooing","Maggie's",MX,FISHER CONTROLS INTERNATIONAL,66865018,,PACKING,,,
"flagrant",EA,0,"convalescing","travelling",BB,FISHER CONTROLS INTERNATIONAL,49227195,,PACKING,,,
"hillside's",EA,0,"circumcises","sparsely",BT,FISHER CONTROLS INTERNATIONAL,12187681,,PACKING,,,
"street",EA,0,"berserk","tackles",BW,FISHER CONTROLS INTERNATIONAL,59243633,,PACKING,,,
"traditionalists",EA,0,"braying","marsh's",GD,FISHER CONTROLS INTERNATIONAL,79571362,,PACKING,,,
"yeomen",EA,0,"murmur","bedclothes's",GM,FISHER CONTROLS INTERNATIONAL,77176736,,PACKING,,,
"morgue's",EA,0,"seismograph","monomania",it,FISHER CONTROLS INTERNATIONAL,10433384,,PACKING,,,
"foiled",EA,0,"indelicacy","murder",PK,FISHER CONTROLS INTERNATIONAL,26285613,,PACKING,,,
"introduces",EA,0,"Turing","catbird",PL,FISHER CONTROLS INTERNATIONAL,95235486,,PACKING,,,
"deathbed's",EA,0,"panickiest","Holland's",VA,FISHER CONTROLS INTERNATIONAL,36726923,,PACKING,,,
"psyches",EA,0,"stepchild's","permuting",UZ,FISHER CONTROLS INTERNATIONAL,48440371,,PACKING,,,
"Latisha's",EA,0,"newt's","thermally",UA,FISHER CONTROLS INTERNATIONAL,11778408,,PACKING,,,
"Rushdie",EA,0,"combated","straighten",YE,FISHER CONTROLS INTERNATIONAL,23680227,,PACKING,,,
"diner",EA,0,"gunpoint's","handsomer",US,FISHER CONTROLS INTERNATIONAL,42991282,,PACKING,,,
"crumbier",EA,0,"tarnished","languorously",GB,FISHER CONTROLS INTERNATIONAL,12152497,,PACKING,,,
"Novembers",EA,0,"plumper","quilting",CA,FISHER CONTROLS INTERNATIONAL,41601265,,PACKING,,,
"apartment",EA,0,"Robitussin","adjoins",MX,FISHER CONTROLS INTERNATIONAL,39250544,,PACKING,,,
"restatement",EA,0,"declassifies","loxes",BB,FISHER CONTROLS INTERNATIONAL,63413899,,PACKING,,,
"Brenton's",EA,0,"Dardanelles","universes",BT,FISHER CONTROLS INTERNATIONAL,80943429,,PACKING,,,
"armfuls",EA,0,"postdate","Thomism",BW,FISHER CONTROLS INTERNATIONAL,59637896,,PACKING,,,
"patine",EA,0,"yawning","turquoise's",GD,FISHER CONTROLS INTERNATIONAL,83397577,,PACKING,,,
"intoxicated",EA,0,"scarab's","cyberspace",GM,FISHER CONTROLS INTERNATIONAL,33215956,,PACKING,,,
"Joplin",EA,0,"gnawn","fiend's",it,FISHER CONTROLS INTERNATIONAL,38949186,,PACKING,,,
"unplugs",EA,0,"embed","Democrat",PK,FISHER CONTROLS INTERNATIONAL,96514695,,PACKING,,,
"detention",EA,0,"weekends","imperfection",PL,FISHER CONTROLS INTERNATIONAL,70377851,,PACKING,,,
"Linda",EA,0,"fission's","youth's",VA,FISHER CONTROLS INTERNATIONAL,32388502,,PACKING,,,
"drained",EA,0,"Lombard's","miscount",UZ,FISHER CONTROLS INTERNATIONAL,35115570,,PACKING,,,
"indorses",EA,0,"burnish","Waugh",UA,FISHER CONTROLS INTERNATIONAL,68421715,,PACKING,,,
"sunburned",EA,0,"deliberation's","lutes",YE,FISHER CONTROLS INTERNATIONAL,40024104,,PACKING,,,
"abounding",EA,0,"crozier","caulking",US,FISHER CONTROLS INTERNATIONAL,17625571,,PACKING,,,
"unblocked",EA,0,"pawns","hammers",GB,FISHER CONTROLS INTERNATIONAL,86017883,,PACKING,,,
"necessary",EA,0,"Red's","foggier",CA,FISHER CONTROLS INTERNATIONAL,51326458,,PACKING,,,
"indents",EA,0,"pertinacity's","rainier",MX,FISHER CONTROLS INTERNATIONAL,70540293,,PACKING,,,
"chronometers",EA,0,"riots","Shebeli",BB,FISHER CONTROLS INTERNATIONAL,10465671,,PACKING,,,
"mink's",EA,0,"caked","universe",BT,FISHER CONTROLS INTERNATIONAL,89978180,,PACKING,,,
"legroom's",EA,0,"coolant","popular",BW,FISHER CONTROLS INTERNATIONAL,59878319,,PACKING,,,
"furnishings",EA,0,"skydivers","convent's",GD,FISHER CONTROLS INTERNATIONAL,21092848,,PACKING,,,
"taxpayers",EA,0,"poltergeist's","turpentine",GM,FISHER CONTROLS INTERNATIONAL,70418599,,PACKING,,,
"irritation's",EA,0,"predicament's","staunched",it,FISHER CONTROLS INTERNATIONAL,45064209,,PACKING,,,
"Tacoma's",EA,0,"cheeking","tummy's",PK,FISHER CONTROLS INTERNATIONAL,71590386,,PACKING,,,
"plumpness",EA,0,"hypothalami","fetishism",PL,FISHER CONTROLS INTERNATIONAL,90976557,,PACKING,,,
"torch's",EA,0,"misstatement","kidneys",VA,FISHER CONTROLS INTERNATIONAL,66596141,,PACKING,,,
"reassurance's",EA,0,"bobcat","violation",UZ,FISHER CONTROLS INTERNATIONAL,85348704,,PACKING,,,
"dibble",EA,0,"interpolations","ratcheting",UA,FISHER CONTROLS INTERNATIONAL,73229026,,PACKING,,,
"error",EA,0,"annexes","alga's",YE,FISHER CONTROLS INTERNATIONAL,64502306,,PACKING,,,
"shush",EA,0,"estimators","formatting",US,FISHER CONTROLS INTERNATIONAL,17499603,,PACKING,,,
"luckiness's",EA,0,"Pinocchio","Aztlan",GB,FISHER CONTROLS INTERNATIONAL,62794839,,PACKING,,,
"shellac",EA,0,"futurity's","inhabiting",CA,FISHER CONTROLS INTERNATIONAL,4556835,,PACKING,,,
"airlift's",EA,0,"codeine","mesmerism",MX,FISHER CONTROLS INTERNATIONAL,21473589,,PACKING,,,
"summoners",EA,0,"paused","aligning",BB,FISHER CONTROLS INTERNATIONAL,11867045,,PACKING,,,
"incurring",EA,0,"forthwith","breaker's",BT,FISHER CONTROLS INTERNATIONAL,70082943,,PACKING,,,
"Petty's",EA,0,"nonplus","connecter",BW,FISHER CONTROLS INTERNATIONAL,35539838,,PACKING,,,
"auditing",EA,0,"dealer's","negotiations",GD,FISHER CONTROLS INTERNATIONAL,77989987,,PACKING,,,
"Becker",EA,0,"colas","kindled",GM,FISHER CONTROLS INTERNATIONAL,96133594,,PACKING,,,
"damnable",EA,0,"Pitcairn","attendance's",it,FISHER CONTROLS INTERNATIONAL,81687047,,PACKING,,,
"undemocratic",EA,0,"blackthorn's","quested",PK,FISHER CONTROLS INTERNATIONAL,26786837,,PACKING,,,
"caretakers",EA,0,"commandments","addend's",PL,FISHER CONTROLS INTERNATIONAL,34952003,,PACKING,,,
"suing",EA,0,"floodlighted","interim",VA,FISHER CONTROLS INTERNATIONAL,9957031,,PACKING,,,
"runway",EA,0,"tiger","uncontested",UZ,FISHER CONTROLS INTERNATIONAL,65942069,,PACKING,,,
"resubmits",EA,0,"intrusions","intricacy",UA,FISHER CONTROLS INTERNATIONAL,93341378,,PACKING,,,
"deactivating",EA,0,"hickory's","salvaged",YE,FISHER CONTROLS INTERNATIONAL,38468502,,PACKING,,,
"Navaho",EA,0,"lemmas","pliancy's",US,FISHER CONTROLS INTERNATIONAL,40818142,,PACKING,,,
"dislocated",EA,0,"Bogart's","grueling",GB,FISHER CONTROLS INTERNATIONAL,14420373,,PACKING,,,
