Category,UOM,Minimum Order Qty,Description,Long Description,Country of Origin,Mfg Name,Mfg Part Num,UNSPSC,TYPE,SIZE,MATERIAL,STANDARDS
"Aurora's",EA,0,"couched","integrates",BT,FISHER CONTROLS INTERNATIONAL,24330230,,PACKING,,,
"martial",EA,0,"diapers","artifact's",BW,FISHER CONTROLS INTERNATIONAL,61517622,,PACKING,,,
"dragon",EA,0,"amazons","cursive's",GD,FISHER CONTROLS INTERNATIONAL,54326557,,PACKING,,,
"disinclining",EA,0,"Bodhidharma","chum's",GM,FISHER CONTROLS INTERNATIONAL,96698927,,PACKING,,,
"raiding",EA,0,"culminated","redemption's",it,FISHER CONTROLS INTERNATIONAL,40926752,,PACKING,,,
"minibusses",EA,0,"imploded","maturities",PK,FISHER CONTROLS INTERNATIONAL,96313755,,PACKING,,,
"Deuteronomy's",EA,0,"outclasses","conferring",PL,FISHER CONTROLS INTERNATIONAL,12671320,,PACKING,,,
"natures",EA,0,"interrelation","housemother's",VA,FISHER CONTROLS INTERNATIONAL,90200123,,PACKING,,,
"discharging",EA,0,"outburst's","jeweller's",UZ,FISHER CONTROLS INTERNATIONAL,19105890,,PACKING,,,
"catamaran",EA,0,"Marmara's","aquae",UA,FISHER CONTROLS INTERNATIONAL,96610509,,PACKING,,,
"cellar's",EA,0,"Banach's","knows",YE,FISHER CONTROLS INTERNATIONAL,53316961,,PACKING,,,
"Beadle",EA,0,"footwear's","steroid's",US,FISHER CONTROLS INTERNATIONAL,1593417,,PACKING,,,
"Rasputin",EA,0,"respiration's","pickaback's",GB,FISHER CONTROLS INTERNATIONAL,65236254,,PACKING,,,
"Wolfgang",EA,0,"sluing","Selma's",CA,FISHER CONTROLS INTERNATIONAL,17375198,,PACKING,,,
"Cameroons",EA,0,"healed","wealthiest",MX,FISHER CONTROLS INTERNATIONAL,20868493,,PACKING,,,
"recondition",EA,0,"marcher","lowliness",BB,FISHER CONTROLS INTERNATIONAL,90679396,,PACKING,,,
"judicially",EA,0,"Sherry's","depress",BT,FISHER CONTROLS INTERNATIONAL,21269312,,PACKING,,,
"brawled",EA,0,"pricier","phototypesetter",BW,FISHER CONTROLS INTERNATIONAL,61469370,,PACKING,,,
"boarders",EA,0,"warheads","outline",GD,FISHER CONTROLS INTERNATIONAL,77395521,,PACKING,,,
"leash's",EA,0,"unfathomable","seediest",GM,FISHER CONTROLS INTERNATIONAL,3768425,,PACKING,,,
"profoundly",EA,0,"confidant's","creatures",it,FISHER CONTROLS INTERNATIONAL,51578042,,PACKING,,,
"generosity",EA,0,"grindstones","rounds",PK,FISHER CONTROLS INTERNATIONAL,3602381,,PACKING,,,
"jag's",EA,0,"Barrett","overdrafts",PL,FISHER CONTROLS INTERNATIONAL,31927809,,PACKING,,,
"culvert's",EA,0,"axial","bristle's",VA,FISHER CONTROLS INTERNATIONAL,99604450,,PACKING,,,
"Laundromat",EA,0,"quark's","rodeos",UZ,FISHER CONTROLS INTERNATIONAL,20324134,,PACKING,,,
"encyclopedia's",EA,0,"tranquillity","teen's",UA,FISHER CONTROLS INTERNATIONAL,90337888,,PACKING,,,
"Aspell's",EA,0,"Aprils","unappetizing",YE,FISHER CONTROLS INTERNATIONAL,50425495,,PACKING,,,
"thirsted",EA,0,"septet's","genuflect",US,FISHER CONTROLS INTERNATIONAL,40689040,,PACKING,,,
"banes",EA,0,"songwriter's","loosen",GB,FISHER CONTROLS INTERNATIONAL,30632827,,PACKING,,,
"whipping's",EA,0,"curriculum","diphthong",CA,FISHER CONTROLS INTERNATIONAL,91126386,,PACKING,,,
"condo's",EA,0,"floater","peeped",MX,FISHER CONTROLS INTERNATIONAL,54952857,,PACKING,,,
"positivism",EA,0,"Israeli","Lugosi's",BB,FISHER CONTROLS INTERNATIONAL,3397720,,PACKING,,,
"youngsters",EA,0,"abrasiveness","discerns",BT,FISHER CONTROLS INTERNATIONAL,38119165,,PACKING,,,
"clamber's",EA,0,"crossroads","gorilla",BW,FISHER CONTROLS INTERNATIONAL,40184113,,PACKING,,,
"researchers",EA,0,"chess","bullfighters",GD,FISHER CONTROLS INTERNATIONAL,91275965,,PACKING,,,
"competences",EA,0,"weediest","Sumner's",GM,FISHER CONTROLS INTERNATIONAL,78023970,,PACKING,,,
"tromp",EA,0,"tacky","adoptive",it,FISHER CONTROLS INTERNATIONAL,10915273,,PACKING,,,
"Pollard's",EA,0,"retaliatory","starter",PK,FISHER CONTROLS INTERNATIONAL,94936827,,PACKING,,,
"headrests",EA,0,"Chippendale's","unruliness's",PL,FISHER CONTROLS INTERNATIONAL,93532687,,PACKING,,,
"locations",EA,0,"outmaneuvered","dressiest",VA,FISHER CONTROLS INTERNATIONAL,48612179,,PACKING,,,
"liqueur's",EA,0,"galloping","sadly",UZ,FISHER CONTROLS INTERNATIONAL,34439606,,PACKING,,,
"contentious",EA,0,"racquet's","abbés",UA,FISHER CONTROLS INTERNATIONAL,41450143,,PACKING,,,
"sweets",EA,0,"womanizes","Tallinn's",YE,FISHER CONTROLS INTERNATIONAL,8164304,,PACKING,,,
"anacondas",EA,0,"McCarthyism","chooses",US,FISHER CONTROLS INTERNATIONAL,76309696,,PACKING,,,
"monogram's",EA,0,"incident","untreated",GB,FISHER CONTROLS INTERNATIONAL,45183176,,PACKING,,,
"commissariat's",EA,0,"freighting","catheters",CA,FISHER CONTROLS INTERNATIONAL,37592546,,PACKING,,,
"suppliers",EA,0,"retouches","craze's",MX,FISHER CONTROLS INTERNATIONAL,19939478,,PACKING,,,
"gunnery",EA,0,"cucumbers","madwoman's",BB,FISHER CONTROLS INTERNATIONAL,74702336,,PACKING,,,
"Khayyam",EA,0,"exemplary","waterpower",BT,FISHER CONTROLS INTERNATIONAL,87533892,,PACKING,,,
"wordier",EA,0,"oregano","implantation",BW,FISHER CONTROLS INTERNATIONAL,1501953,,PACKING,,,
"Dutchmen",EA,0,"services","obtruding",GD,FISHER CONTROLS INTERNATIONAL,96444545,,PACKING,,,
"Hofstadter's",EA,0,"topographical","molybdenum",GM,FISHER CONTROLS INTERNATIONAL,3482634,,PACKING,,,
"torch's",EA,0,"unhindered","eulogized",it,FISHER CONTROLS INTERNATIONAL,80200536,,PACKING,,,
"thronged",EA,0,"overflow","illumination's",PK,FISHER CONTROLS INTERNATIONAL,16193067,,PACKING,,,
"resin's",EA,0,"summed","kaleidoscopic",PL,FISHER CONTROLS INTERNATIONAL,87472122,,PACKING,,,
"Michelin",EA,0,"flattops","Rudolf",VA,FISHER CONTROLS INTERNATIONAL,11683322,,PACKING,,,
"outstripping",EA,0,"cartels","flinch",UZ,FISHER CONTROLS INTERNATIONAL,33526967,,PACKING,,,
"accumulated",EA,0,"lagging","query's",UA,FISHER CONTROLS INTERNATIONAL,34854671,,PACKING,,,
"scintillas",EA,0,"floors","augur",YE,FISHER CONTROLS INTERNATIONAL,68738762,,PACKING,,,
"Derrick",EA,0,"Mitzi's","broadened",US,FISHER CONTROLS INTERNATIONAL,4000141,,PACKING,,,
"diminished",EA,0,"imitating","violin's",GB,FISHER CONTROLS INTERNATIONAL,611977,,PACKING,,,
"drowsy",EA,0,"yack's","Khufu",CA,FISHER CONTROLS INTERNATIONAL,78609934,,PACKING,,,
"Yankees",EA,0,"catgut","blessedly",MX,FISHER CONTROLS INTERNATIONAL,49540101,,PACKING,,,
"pliability's",EA,0,"Saiph","probity's",BB,FISHER CONTROLS INTERNATIONAL,55400857,,PACKING,,,
"Cleopatra's",EA,0,"Luzon","Chukchi",BT,FISHER CONTROLS INTERNATIONAL,68690335,,PACKING,,,
"grubs",EA,0,"ware's","chuckling",BW,FISHER CONTROLS INTERNATIONAL,26377540,,PACKING,,,
"telecommuting's",EA,0,"Playboy","turnouts",GD,FISHER CONTROLS INTERNATIONAL,98359328,,PACKING,,,
"Sheetrock's",EA,0,"phenomenons","fauns",GM,FISHER CONTROLS INTERNATIONAL,58806345,,PACKING,,,
"cursory",EA,0,"surlier","sales",it,FISHER CONTROLS INTERNATIONAL,93017999,,PACKING,,,
"Ahmadabad",EA,0,"encampment's","submersion",PK,FISHER CONTROLS INTERNATIONAL,1168493,,PACKING,,,
"mulched",EA,0,"Petra","antagonizing",PL,FISHER CONTROLS INTERNATIONAL,13945282,,PACKING,,,
"sextons",EA,0,"Luxembourgers","scabbier",VA,FISHER CONTROLS INTERNATIONAL,8232525,,PACKING,,,
"unrest's",EA,0,"consistent","Sondra",UZ,FISHER CONTROLS INTERNATIONAL,54183736,,PACKING,,,
"dispensable",EA,0,"catastrophe's","docudrama",UA,FISHER CONTROLS INTERNATIONAL,68936684,,PACKING,,,
"allegorically",EA,0,"outcropping","pianists",YE,FISHER CONTROLS INTERNATIONAL,49645717,,PACKING,,,
"weatherproofs",EA,0,"quark","parses",US,FISHER CONTROLS INTERNATIONAL,22058934,,PACKING,,,
"talisman's",EA,0,"immured","phisher's",GB,FISHER CONTROLS INTERNATIONAL,37297551,,PACKING,,,
"squirming",EA,0,"Michigander's","caucusing",CA,FISHER CONTROLS INTERNATIONAL,34287077,,PACKING,,,
"stoutness's",EA,0,"acreage's","constituting",MX,FISHER CONTROLS INTERNATIONAL,11307566,,PACKING,,,
"blah's",EA,0,"absenting","caroming",BB,FISHER CONTROLS INTERNATIONAL,26263440,,PACKING,,,
"metacarpus's",EA,0,"bison's","incursions",BT,FISHER CONTROLS INTERNATIONAL,14152875,,PACKING,,,
"copier",EA,0,"portioning","mashers",BW,FISHER CONTROLS INTERNATIONAL,55312722,,PACKING,,,
"spaghetti's",EA,0,"darling","hopper",GD,FISHER CONTROLS INTERNATIONAL,2140283,,PACKING,,,
"dalmatian",EA,0,"muezzin's","scimitars",GM,FISHER CONTROLS INTERNATIONAL,318192,,PACKING,,,
"editorialized",EA,0,"jeered","Clayton's",it,FISHER CONTROLS INTERNATIONAL,78806491,,PACKING,,,
"yeshivoth",EA,0,"saris","manicurist",PK,FISHER CONTROLS INTERNATIONAL,10021953,,PACKING,,,
"chronicler's",EA,0,"amaze's","Willie",PL,FISHER CONTROLS INTERNATIONAL,97693583,,PACKING,,,
"plumage",EA,0,"Scruggs","defect's",VA,FISHER CONTROLS INTERNATIONAL,45327073,,PACKING,,,
"Peary",EA,0,"beggaring","guardsman",UZ,FISHER CONTROLS INTERNATIONAL,84962104,,PACKING,,,
"flaxen",EA,0,"Vulgate","scabbed",UA,FISHER CONTROLS INTERNATIONAL,45734170,,PACKING,,,
"marmalade's",EA,0,"transcendentalism's","month",YE,FISHER CONTROLS INTERNATIONAL,49453233,,PACKING,,,
"tincturing",EA,0,"radicals","scarce",US,FISHER CONTROLS INTERNATIONAL,47809750,,PACKING,,,
"Clement",EA,0,"subtotalled","prestige's",GB,FISHER CONTROLS INTERNATIONAL,47287479,,PACKING,,,
"embezzler's",EA,0,"analogy","jersey's",CA,FISHER CONTROLS INTERNATIONAL,86032812,,PACKING,,,
"energies",EA,0,"innovates","Robeson",MX,FISHER CONTROLS INTERNATIONAL,43245932,,PACKING,,,
"Darrow",EA,0,"Volga","legitimating",BB,FISHER CONTROLS INTERNATIONAL,67774616,,PACKING,,,
"preeminence's",EA,0,"phrase","Connery's",BT,FISHER CONTROLS INTERNATIONAL,55860542,,PACKING,,,
"caboodle",EA,0,"yuppie","swearword's",BW,FISHER CONTROLS INTERNATIONAL,76996474,,PACKING,,,
"comebacks",EA,0,"spectacles's","evasively",GD,FISHER CONTROLS INTERNATIONAL,68217805,,PACKING,,,
"undercharges",EA,0,"guarantor","partitioned",GM,FISHER CONTROLS INTERNATIONAL,87407636,,PACKING,,,
"arboreal",EA,0,"reindeer's","employe",it,FISHER CONTROLS INTERNATIONAL,66158926,,PACKING,,,
"sequences",EA,0,"mudguards","poises",PK,FISHER CONTROLS INTERNATIONAL,34174966,,PACKING,,,
"burgeon",EA,0,"season's","warning's",PL,FISHER CONTROLS INTERNATIONAL,80973722,,PACKING,,,
"godly",EA,0,"ending's","diurnally",VA,FISHER CONTROLS INTERNATIONAL,79433963,,PACKING,,,
"sheet",EA,0,"steady's","creativeness",UZ,FISHER CONTROLS INTERNATIONAL,39524618,,PACKING,,,
"extensiveness",EA,0,"tourneys","arcked",UA,FISHER CONTROLS INTERNATIONAL,26890443,,PACKING,,,
"lynchpins",EA,0,"scampies","lender's",YE,FISHER CONTROLS INTERNATIONAL,7712417,,PACKING,,,
"Fairbanks",EA,0,"gunner's","kennels",US,FISHER CONTROLS INTERNATIONAL,31144408,,PACKING,,,
"redrafting",EA,0,"overcome","licensing",GB,FISHER CONTROLS INTERNATIONAL,39307622,,PACKING,,,
"hertzes",EA,0,"snout","slabbing",CA,FISHER CONTROLS INTERNATIONAL,68740839,,PACKING,,,
"endorse",EA,0,"arced","suavity's",MX,FISHER CONTROLS INTERNATIONAL,2853464,,PACKING,,,
"scatters",EA,0,"cobalt's","householders",BB,FISHER CONTROLS INTERNATIONAL,31942013,,PACKING,,,
"expiation's",EA,0,"Safeway's","skiff",BT,FISHER CONTROLS INTERNATIONAL,24689559,,PACKING,,,
"Cromwellian",EA,0,"Viking","blankness",BW,FISHER CONTROLS INTERNATIONAL,98542725,,PACKING,,,
"jingled",EA,0,"sybaritic","Alsop's",GD,FISHER CONTROLS INTERNATIONAL,46527372,,PACKING,,,
"Zoroastrianism",EA,0,"dovetail","Caiaphas",GM,FISHER CONTROLS INTERNATIONAL,66340271,,PACKING,,,
"aphrodisiac",EA,0,"locate","maledictions",it,FISHER CONTROLS INTERNATIONAL,11591705,,PACKING,,,
"bookstore",EA,0,"clamored","assassin's",PK,FISHER CONTROLS INTERNATIONAL,49314752,,PACKING,,,
"populist's",EA,0,"ridiculousness","censoring",PL,FISHER CONTROLS INTERNATIONAL,94002649,,PACKING,,,
"Wordsworth",EA,0,"agility","Communist",VA,FISHER CONTROLS INTERNATIONAL,69481672,,PACKING,,,
"dérailleur's",EA,0,"vestry","hardback",UZ,FISHER CONTROLS INTERNATIONAL,92476880,,PACKING,,,
"Callisto",EA,0,"cooped","disgruntling",UA,FISHER CONTROLS INTERNATIONAL,43274907,,PACKING,,,
"shiftier",EA,0,"uplifting","cirrhosis",YE,FISHER CONTROLS INTERNATIONAL,99079443,,PACKING,,,
"spillage's",EA,0,"papaya","disconcert",US,FISHER CONTROLS INTERNATIONAL,93853263,,PACKING,,,
"conclusion's",EA,0,"intended's","workstation",GB,FISHER CONTROLS INTERNATIONAL,73967680,,PACKING,,,
"comprehensiveness's",EA,0,"Orleans","expatriate",CA,FISHER CONTROLS INTERNATIONAL,86271376,,PACKING,,,
"castoff's",EA,0,"envoy's","antiparticle's",MX,FISHER CONTROLS INTERNATIONAL,89926610,,PACKING,,,
"identically",EA,0,"barometer","telecommunication's",BB,FISHER CONTROLS INTERNATIONAL,927582,,PACKING,,,
"reluctance",EA,0,"monitoring","nonsectarian",BT,FISHER CONTROLS INTERNATIONAL,23044464,,PACKING,,,
"Jodie's",EA,0,"modems","correctable",BW,FISHER CONTROLS INTERNATIONAL,97716709,,PACKING,,,
"defection's",EA,0,"regularize","Cabernet",GD,FISHER CONTROLS INTERNATIONAL,31828475,,PACKING,,,
"knotty",EA,0,"hemophiliacs","tremble",GM,FISHER CONTROLS INTERNATIONAL,53487744,,PACKING,,,
"scrapbook",EA,0,"MasterCard's","crucibles",it,FISHER CONTROLS INTERNATIONAL,24487203,,PACKING,,,
"tormenting",EA,0,"chirrups","Marissa",PK,FISHER CONTROLS INTERNATIONAL,23139683,,PACKING,,,
"Eddington",EA,0,"extricates","Mountie's",PL,FISHER CONTROLS INTERNATIONAL,26702577,,PACKING,,,
"puffin",EA,0,"paroxysm's","Angelique's",VA,FISHER CONTROLS INTERNATIONAL,18502255,,PACKING,,,
"proprietorship",EA,0,"baneful","umbrella",UZ,FISHER CONTROLS INTERNATIONAL,79830357,,PACKING,,,
"cowpoke",EA,0,"dittoes","disorganize",UA,FISHER CONTROLS INTERNATIONAL,71162649,,PACKING,,,
"pertinent",EA,0,"infirmities","Dunne",YE,FISHER CONTROLS INTERNATIONAL,66725913,,PACKING,,,
"MIT's",EA,0,"development's","splitting",US,FISHER CONTROLS INTERNATIONAL,48258566,,PACKING,,,
"misdemeanors",EA,0,"refusals","Froissart",GB,FISHER CONTROLS INTERNATIONAL,2366398,,PACKING,,,
"tribes",EA,0,"prefixing","handsome",CA,FISHER CONTROLS INTERNATIONAL,69370571,,PACKING,,,
"showdowns",EA,0,"examiner","irately",MX,FISHER CONTROLS INTERNATIONAL,29453083,,PACKING,,,
"Didrikson",EA,0,"flagship's","narrator's",BB,FISHER CONTROLS INTERNATIONAL,42266966,,PACKING,,,
"deviant's",EA,0,"jingoism","drunkard's",BT,FISHER CONTROLS INTERNATIONAL,34930908,,PACKING,,,
"mecca",EA,0,"defaulting","illusion",BW,FISHER CONTROLS INTERNATIONAL,82540470,,PACKING,,,
"application",EA,0,"extolling","aggressiveness's",GD,FISHER CONTROLS INTERNATIONAL,7725935,,PACKING,,,
"untidy",EA,0,"duties","Mapplethorpe's",GM,FISHER CONTROLS INTERNATIONAL,83993473,,PACKING,,,
"sainthood's",EA,0,"espresso's","tacit",it,FISHER CONTROLS INTERNATIONAL,83912489,,PACKING,,,
"Lawrence",EA,0,"bulletin's","bonded",PK,FISHER CONTROLS INTERNATIONAL,9487804,,PACKING,,,
"accounts",EA,0,"undoubtedly","dentist",PL,FISHER CONTROLS INTERNATIONAL,50574175,,PACKING,,,
"snacks",EA,0,"screen","Saturnalia's",VA,FISHER CONTROLS INTERNATIONAL,26119385,,PACKING,,,
"advertising",EA,0,"parodies","tether",UZ,FISHER CONTROLS INTERNATIONAL,91048458,,PACKING,,,
"format",EA,0,"stern","Pearl",UA,FISHER CONTROLS INTERNATIONAL,12863510,,PACKING,,,
"orally",EA,0,"guaranteeing","shucked",YE,FISHER CONTROLS INTERNATIONAL,25115670,,PACKING,,,
"inoculation's",EA,0,"kudzu's","Josef",US,FISHER CONTROLS INTERNATIONAL,73666438,,PACKING,,,
"microfiche",EA,0,"sumach","corpse's",GB,FISHER CONTROLS INTERNATIONAL,66299571,,PACKING,,,
"fitful",EA,0,"moons","bellyaching",CA,FISHER CONTROLS INTERNATIONAL,20168275,,PACKING,,,
"incompletely",EA,0,"ability","sunrise",MX,FISHER CONTROLS INTERNATIONAL,25922186,,PACKING,,,
"socialistic",EA,0,"halftime's","Wesleyan's",BB,FISHER CONTROLS INTERNATIONAL,95442619,,PACKING,,,
"discomforted",EA,0,"coalescence","sauce",BT,FISHER CONTROLS INTERNATIONAL,62963274,,PACKING,,,
"Arthur",EA,0,"peccadillo's","observantly",BW,FISHER CONTROLS INTERNATIONAL,8668139,,PACKING,,,
"refile",EA,0,"godhood","pushup",GD,FISHER CONTROLS INTERNATIONAL,71971744,,PACKING,,,
"workplace",EA,0,"allures","eruditely",GM,FISHER CONTROLS INTERNATIONAL,16889775,,PACKING,,,
"fonts",EA,0,"Augsburg","wastrel",it,FISHER CONTROLS INTERNATIONAL,68017382,,PACKING,,,
"signed",EA,0,"Roman's","schoolmates",PK,FISHER CONTROLS INTERNATIONAL,85489020,,PACKING,,,
"Anatolian's",EA,0,"companionway's","outweighs",PL,FISHER CONTROLS INTERNATIONAL,64526049,,PACKING,,,
"patchier",EA,0,"scrutinizes","stranded",VA,FISHER CONTROLS INTERNATIONAL,99147962,,PACKING,,,
"Langmuir",EA,0,"fluidity","retrogressed",UZ,FISHER CONTROLS INTERNATIONAL,4628977,,PACKING,,,
"Congregationalist",EA,0,"landscapers","deflation",UA,FISHER CONTROLS INTERNATIONAL,44691230,,PACKING,,,
"casein's",EA,0,"raffle","EEC's",YE,FISHER CONTROLS INTERNATIONAL,87226192,,PACKING,,,
"psychosis's",EA,0,"juveniles","pullers",US,FISHER CONTROLS INTERNATIONAL,54153065,,PACKING,,,
"pacifism's",EA,0,"leaping","pours",GB,FISHER CONTROLS INTERNATIONAL,43273941,,PACKING,,,
"contributor",EA,0,"bismuth's","fragrantly",CA,FISHER CONTROLS INTERNATIONAL,12394815,,PACKING,,,
"prawned",EA,0,"handpicked","effulgent",MX,FISHER CONTROLS INTERNATIONAL,25380492,,PACKING,,,
"denounce",EA,0,"reedy","embers",BB,FISHER CONTROLS INTERNATIONAL,49576318,,PACKING,,,
"boo's",EA,0,"explanation's","cosy's",BT,FISHER CONTROLS INTERNATIONAL,6760236,,PACKING,,,
"Sanford",EA,0,"motif's","tint's",BW,FISHER CONTROLS INTERNATIONAL,29921615,,PACKING,,,
"acuter",EA,0,"pleasantness's","spendthrift",GD,FISHER CONTROLS INTERNATIONAL,60625544,,PACKING,,,
"goalkeeper",EA,0,"anthropologist's","usurer's",GM,FISHER CONTROLS INTERNATIONAL,12682037,,PACKING,,,
"secessionist's",EA,0,"opposition's","pacesetter's",it,FISHER CONTROLS INTERNATIONAL,41714985,,PACKING,,,
"birdies",EA,0,"sepsis","diabolically",PK,FISHER CONTROLS INTERNATIONAL,13381602,,PACKING,,,
"wintered",EA,0,"discoverers","eighty",PL,FISHER CONTROLS INTERNATIONAL,63488656,,PACKING,,,
"prolonged",EA,0,"chancelleries","steadies",VA,FISHER CONTROLS INTERNATIONAL,92570930,,PACKING,,,
"agriculture's",EA,0,"machined","sciatic",UZ,FISHER CONTROLS INTERNATIONAL,44176041,,PACKING,,,
"behest's",EA,0,"installation's","fornication",UA,FISHER CONTROLS INTERNATIONAL,20163312,,PACKING,,,
"Amy's",EA,0,"buffed","bugle",YE,FISHER CONTROLS INTERNATIONAL,96292688,,PACKING,,,
"sieges",EA,0,"isotropic","magician's",US,FISHER CONTROLS INTERNATIONAL,6200752,,PACKING,,,
"miracles",EA,0,"pheromone's","Clemson's",GB,FISHER CONTROLS INTERNATIONAL,44530139,,PACKING,,,
"customs",EA,0,"harmonious","drizzles",CA,FISHER CONTROLS INTERNATIONAL,41457380,,PACKING,,,
"Dwayne's",EA,0,"mindfulness","jewellers",MX,FISHER CONTROLS INTERNATIONAL,46561019,,PACKING,,,
"rifles",EA,0,"brier","draftsmen",BB,FISHER CONTROLS INTERNATIONAL,97006680,,PACKING,,,
"illegibility's",EA,0,"ambergris's","windjammer",BT,FISHER CONTROLS INTERNATIONAL,22181379,,PACKING,,,
"starriest",EA,0,"politeness","opaque",BW,FISHER CONTROLS INTERNATIONAL,82377267,,PACKING,,,
"Russell",EA,0,"Antonio's","hoax's",GD,FISHER CONTROLS INTERNATIONAL,13651876,,PACKING,,,
"commandeers",EA,0,"grab's","drought",GM,FISHER CONTROLS INTERNATIONAL,24415555,,PACKING,,,
"Arron's",EA,0,"mongolism","repenting",it,FISHER CONTROLS INTERNATIONAL,73347807,,PACKING,,,
"reservist",EA,0,"bottling","firmness",PK,FISHER CONTROLS INTERNATIONAL,33633620,,PACKING,,,
"snots",EA,0,"anterooms","inquiry",PL,FISHER CONTROLS INTERNATIONAL,53640764,,PACKING,,,
"toleration's",EA,0,"kaftans","intensives",VA,FISHER CONTROLS INTERNATIONAL,78158905,,PACKING,,,
"Gonzalo",EA,0,"height","interpret",UZ,FISHER CONTROLS INTERNATIONAL,56914691,,PACKING,,,
"neurotransmitters",EA,0,"prophets","quipping",UA,FISHER CONTROLS INTERNATIONAL,41322227,,PACKING,,,
"torching",EA,0,"Mongol","Mowgli's",YE,FISHER CONTROLS INTERNATIONAL,67153033,,PACKING,,,
"places",EA,0,"nevertheless","willfully",US,FISHER CONTROLS INTERNATIONAL,49699448,,PACKING,,,
"clippers",EA,0,"pugilist's","tantalize",GB,FISHER CONTROLS INTERNATIONAL,99277780,,PACKING,,,
"pidgins",EA,0,"Confucian's","coached",CA,FISHER CONTROLS INTERNATIONAL,43516658,,PACKING,,,
"speculation",EA,0,"Lemuria's","sweep's",MX,FISHER CONTROLS INTERNATIONAL,67414003,,PACKING,,,
"thickness",EA,0,"expletive's","peccadillo",BB,FISHER CONTROLS INTERNATIONAL,72517315,,PACKING,,,
"damnable",EA,0,"mannishly","lather's",BT,FISHER CONTROLS INTERNATIONAL,25858010,,PACKING,,,
"divulge",EA,0,"Semarang","autism's",BW,FISHER CONTROLS INTERNATIONAL,27394290,,PACKING,,,
"jabots",EA,0,"commandment","utilitarian's",GD,FISHER CONTROLS INTERNATIONAL,49532319,,PACKING,,,
"Socrates's",EA,0,"huddled","foxtrotting",GM,FISHER CONTROLS INTERNATIONAL,68240660,,PACKING,,,
"hatchets",EA,0,"vaudeville's","waysides",it,FISHER CONTROLS INTERNATIONAL,76042615,,PACKING,,,
"Townsend",EA,0,"embodied","scarified",PK,FISHER CONTROLS INTERNATIONAL,21009932,,PACKING,,,
"Dschubba",EA,0,"sprawling","slakes",PL,FISHER CONTROLS INTERNATIONAL,63076582,,PACKING,,,
"perigee",EA,0,"corrections","street's",VA,FISHER CONTROLS INTERNATIONAL,62998258,,PACKING,,,
"appraised",EA,0,"foregrounds","dafter",UZ,FISHER CONTROLS INTERNATIONAL,41601204,,PACKING,,,
"acumen's",EA,0,"overspread","still's",UA,FISHER CONTROLS INTERNATIONAL,36068572,,PACKING,,,
"pungently",EA,0,"Chaney's","hermitages",YE,FISHER CONTROLS INTERNATIONAL,67271643,,PACKING,,,
"Maiman",EA,0,"invigorated","mechanization",US,FISHER CONTROLS INTERNATIONAL,829383,,PACKING,,,
"playgoer's",EA,0,"grammar's","ratifying",GB,FISHER CONTROLS INTERNATIONAL,83345843,,PACKING,,,
"dictating",EA,0,"linseed","deviants",CA,FISHER CONTROLS INTERNATIONAL,27704334,,PACKING,,,
"armor's",EA,0,"oppresses","fieriness",MX,FISHER CONTROLS INTERNATIONAL,78367422,,PACKING,,,
"foxier",EA,0,"extinguishable","entertains",BB,FISHER CONTROLS INTERNATIONAL,12981241,,PACKING,,,
"titling",EA,0,"mouthed","masses",BT,FISHER CONTROLS INTERNATIONAL,34471288,,PACKING,,,
"announce",EA,0,"Saki's","narrows",BW,FISHER CONTROLS INTERNATIONAL,3975334,,PACKING,,,
"daunt",EA,0,"infests","satirizing",GD,FISHER CONTROLS INTERNATIONAL,41470650,,PACKING,,,
"nicotine's",EA,0,"shirred","unearthed",GM,FISHER CONTROLS INTERNATIONAL,64491765,,PACKING,,,
"hosteling",EA,0,"cloture","bola's",it,FISHER CONTROLS INTERNATIONAL,94457122,,PACKING,,,
"representative's",EA,0,"floater's","splurged",PK,FISHER CONTROLS INTERNATIONAL,60225354,,PACKING,,,
"molt's",EA,0,"commonwealths","conserved",PL,FISHER CONTROLS INTERNATIONAL,21741697,,PACKING,,,
"morally",EA,0,"instigation","matzos",VA,FISHER CONTROLS INTERNATIONAL,5193264,,PACKING,,,
"bibliography",EA,0,"linguist","plague's",UZ,FISHER CONTROLS INTERNATIONAL,77782304,,PACKING,,,
"hypertext",EA,0,"bowling's","Mafia's",UA,FISHER CONTROLS INTERNATIONAL,4396829,,PACKING,,,
"tattler",EA,0,"syncs","splatters",YE,FISHER CONTROLS INTERNATIONAL,92520447,,PACKING,,,
"fulminations",EA,0,"watchmaker's","perspicacity",US,FISHER CONTROLS INTERNATIONAL,90340430,,PACKING,,,
"perishables",EA,0,"infectious","bumming",GB,FISHER CONTROLS INTERNATIONAL,75451456,,PACKING,,,
"baseman's",EA,0,"commencement's","struggle's",CA,FISHER CONTROLS INTERNATIONAL,90622093,,PACKING,,,
"Tracie's",EA,0,"polysyllabic","mutts",MX,FISHER CONTROLS INTERNATIONAL,38645369,,PACKING,,,
"edelweiss's",EA,0,"emotion's","Boeotia's",BB,FISHER CONTROLS INTERNATIONAL,97187179,,PACKING,,,
"farmhands",EA,0,"dryness","slays",BT,FISHER CONTROLS INTERNATIONAL,53230784,,PACKING,,,
"sledding",EA,0,"Margie","parachute",BW,FISHER CONTROLS INTERNATIONAL,65850035,,PACKING,,,
