Category,UOM,Minimum Order Qty,Description,Long Description,Country of Origin,Mfg Name,Mfg Part Num,UNSPSC,TYPE,SIZE,MATERIAL,STANDARDS
"suctioned",EA,0,"align","inefficient",GD,FISHER CONTROLS INTERNATIONAL,27995570,,PACKING,,,
"catalogs",EA,0,"adagio","snob's",GM,FISHER CONTROLS INTERNATIONAL,11178490,,PACKING,,,
"Marina",EA,0,"stockrooms","nosebleed",it,FISHER CONTROLS INTERNATIONAL,61234739,,PACKING,,,
"changeover",EA,0,"Brenner's","yuk's",PK,FISHER CONTROLS INTERNATIONAL,18569090,,PACKING,,,
"frighteningly",EA,0,"bawdily","collie",PL,FISHER CONTROLS INTERNATIONAL,24695690,,PACKING,,,
"paternity",EA,0,"frigate's","Gatsby",VA,FISHER CONTROLS INTERNATIONAL,70420606,,PACKING,,,
"Kepler's",EA,0,"layoff","potentates",UZ,FISHER CONTROLS INTERNATIONAL,90446365,,PACKING,,,
"transpired",EA,0,"Jansen","Melton's",UA,FISHER CONTROLS INTERNATIONAL,54097547,,PACKING,,,
"instalment",EA,0,"mandarin","shouting",YE,FISHER CONTROLS INTERNATIONAL,88655086,,PACKING,,,
"screamed",EA,0,"studious","paunchiest",US,FISHER CONTROLS INTERNATIONAL,58983547,,PACKING,,,
"slide",EA,0,"upright","natures",GB,FISHER CONTROLS INTERNATIONAL,82868132,,PACKING,,,
"upswing",EA,0,"dandies","actualize",CA,FISHER CONTROLS INTERNATIONAL,3113789,,PACKING,,,
"implausibility's",EA,0,"addition","sufferer's",MX,FISHER CONTROLS INTERNATIONAL,58591602,,PACKING,,,
"chronicling",EA,0,"seemlier","flatulence's",BB,FISHER CONTROLS INTERNATIONAL,35972229,,PACKING,,,
"misspell",EA,0,"caretakers","Morrison",BT,FISHER CONTROLS INTERNATIONAL,94713691,,PACKING,,,
"hierarchy",EA,0,"denies","photojournalist",BW,FISHER CONTROLS INTERNATIONAL,78043584,,PACKING,,,
"suitably",EA,0,"laboratory's","alerts",GD,FISHER CONTROLS INTERNATIONAL,4561820,,PACKING,,,
"glued",EA,0,"moustache's","fleshlier",GM,FISHER CONTROLS INTERNATIONAL,31507711,,PACKING,,,
"nauseates",EA,0,"jubilant","disembarked",it,FISHER CONTROLS INTERNATIONAL,23744490,,PACKING,,,
"response",EA,0,"hollyhocks","pine's",PK,FISHER CONTROLS INTERNATIONAL,26530240,,PACKING,,,
"Leblanc",EA,0,"grandson","fabrication's",PL,FISHER CONTROLS INTERNATIONAL,90921837,,PACKING,,,
"dunked",EA,0,"Tracie","heather",VA,FISHER CONTROLS INTERNATIONAL,28638592,,PACKING,,,
"fill's",EA,0,"ringleader","Bernardo's",UZ,FISHER CONTROLS INTERNATIONAL,83928516,,PACKING,,,
"authentication's",EA,0,"keenness","amalgamation",UA,FISHER CONTROLS INTERNATIONAL,869918,,PACKING,,,
"buttonholes",EA,0,"sunned","freighter's",YE,FISHER CONTROLS INTERNATIONAL,80738627,,PACKING,,,
"Epcot",EA,0,"rejoin","Chang's",US,FISHER CONTROLS INTERNATIONAL,44968794,,PACKING,,,
"codicil",EA,0,"Zimbabweans","blindfolding",GB,FISHER CONTROLS INTERNATIONAL,42768306,,PACKING,,,
"fucker's",EA,0,"ember","undergarment's",CA,FISHER CONTROLS INTERNATIONAL,31034844,,PACKING,,,
"hounding",EA,0,"psychologies","anemic",MX,FISHER CONTROLS INTERNATIONAL,25688200,,PACKING,,,
"colonize",EA,0,"archenemy's","shlepped",BB,FISHER CONTROLS INTERNATIONAL,10422072,,PACKING,,,
"coffee's",EA,0,"Guernsey","absolution",BT,FISHER CONTROLS INTERNATIONAL,27828543,,PACKING,,,
"jujube",EA,0,"Himmler","quailed",BW,FISHER CONTROLS INTERNATIONAL,11415716,,PACKING,,,
"dooms",EA,0,"salsas","Circe",GD,FISHER CONTROLS INTERNATIONAL,94713313,,PACKING,,,
"poles",EA,0,"Kevin","affability",GM,FISHER CONTROLS INTERNATIONAL,91024618,,PACKING,,,
"sallies",EA,0,"zanies","roods",it,FISHER CONTROLS INTERNATIONAL,24336634,,PACKING,,,
"shrilled",EA,0,"dapper","Visakhapatnam",PK,FISHER CONTROLS INTERNATIONAL,85179008,,PACKING,,,
"Sabbaths",EA,0,"suppository","beguiling",PL,FISHER CONTROLS INTERNATIONAL,84058642,,PACKING,,,
"rewording",EA,0,"headmistress","territories",VA,FISHER CONTROLS INTERNATIONAL,90765272,,PACKING,,,
"oppressor's",EA,0,"gobble","Gantry",UZ,FISHER CONTROLS INTERNATIONAL,90605242,,PACKING,,,
"disputable",EA,0,"laudatory","Gilda's",UA,FISHER CONTROLS INTERNATIONAL,14813599,,PACKING,,,
"toothpaste",EA,0,"asymmetrically","musses",YE,FISHER CONTROLS INTERNATIONAL,44680939,,PACKING,,,
"aught",EA,0,"concludes","Hindenburg",US,FISHER CONTROLS INTERNATIONAL,32398153,,PACKING,,,
"Dacrons",EA,0,"Serrano","showgirl's",GB,FISHER CONTROLS INTERNATIONAL,74640800,,PACKING,,,
"communes",EA,0,"occasion's","informs",CA,FISHER CONTROLS INTERNATIONAL,93600614,,PACKING,,,
"exhumations",EA,0,"Hofstadter","complicated",MX,FISHER CONTROLS INTERNATIONAL,42183963,,PACKING,,,
"Haber's",EA,0,"encumbering","concierge's",BB,FISHER CONTROLS INTERNATIONAL,32957691,,PACKING,,,
"scraps",EA,0,"guilt","signalled",BT,FISHER CONTROLS INTERNATIONAL,56176144,,PACKING,,,
"whistles",EA,0,"amphitheaters","harden",BW,FISHER CONTROLS INTERNATIONAL,75009395,,PACKING,,,
"surfed",EA,0,"Depp's","malnourished",GD,FISHER CONTROLS INTERNATIONAL,93903793,,PACKING,,,
"revilement's",EA,0,"queerness's","grind's",GM,FISHER CONTROLS INTERNATIONAL,36796216,,PACKING,,,
"schoolgirl",EA,0,"passels","snowdrop",it,FISHER CONTROLS INTERNATIONAL,91330565,,PACKING,,,
"multiculturalism's",EA,0,"compulsion's","keeper",PK,FISHER CONTROLS INTERNATIONAL,59092621,,PACKING,,,
"Johanna",EA,0,"letdown's","diffraction",PL,FISHER CONTROLS INTERNATIONAL,79932660,,PACKING,,,
"cosmogony",EA,0,"tallies","invulnerability",VA,FISHER CONTROLS INTERNATIONAL,85727118,,PACKING,,,
"monopolistic",EA,0,"overgrow","loathing",UZ,FISHER CONTROLS INTERNATIONAL,50301327,,PACKING,,,
"disappearance's",EA,0,"recess","septuagenarian's",UA,FISHER CONTROLS INTERNATIONAL,74578606,,PACKING,,,
"Ultrasuede's",EA,0,"podia","humane",YE,FISHER CONTROLS INTERNATIONAL,4894544,,PACKING,,,
"peals",EA,0,"Stalinist","junipers",US,FISHER CONTROLS INTERNATIONAL,6522224,,PACKING,,,
"Lollobrigida",EA,0,"haunch's","tropic",GB,FISHER CONTROLS INTERNATIONAL,5384113,,PACKING,,,
"warden's",EA,0,"loosely","statuary",CA,FISHER CONTROLS INTERNATIONAL,69355156,,PACKING,,,
"chaperon",EA,0,"mastoid","Polynesians",MX,FISHER CONTROLS INTERNATIONAL,58161712,,PACKING,,,
"cruxes",EA,0,"ridgepole's","Pomerania",BB,FISHER CONTROLS INTERNATIONAL,96293221,,PACKING,,,
"marimba",EA,0,"tracings","Hilda's",BT,FISHER CONTROLS INTERNATIONAL,10975369,,PACKING,,,
"amorality",EA,0,"defusing","bloodhounds",BW,FISHER CONTROLS INTERNATIONAL,71285971,,PACKING,,,
"Dietrich",EA,0,"clapping","indifferently",GD,FISHER CONTROLS INTERNATIONAL,27728913,,PACKING,,,
"fined",EA,0,"litmus","Chopin",GM,FISHER CONTROLS INTERNATIONAL,28468692,,PACKING,,,
"townsfolk's",EA,0,"waistline's","skunked",it,FISHER CONTROLS INTERNATIONAL,78109285,,PACKING,,,
"evoking",EA,0,"overalls","wingless",PK,FISHER CONTROLS INTERNATIONAL,95738808,,PACKING,,,
"bedside",EA,0,"subtraction","expectorating",PL,FISHER CONTROLS INTERNATIONAL,20754384,,PACKING,,,
"pagination's",EA,0,"wallpaper's","bloodsuckers",VA,FISHER CONTROLS INTERNATIONAL,80008446,,PACKING,,,
"mocked",EA,0,"sever","despicable",UZ,FISHER CONTROLS INTERNATIONAL,62920581,,PACKING,,,
"extract's",EA,0,"knockout","Idahoan's",UA,FISHER CONTROLS INTERNATIONAL,59838453,,PACKING,,,
"notation's",EA,0,"mates","banyan's",YE,FISHER CONTROLS INTERNATIONAL,18259932,,PACKING,,,
"tameness",EA,0,"sodden","Blythe",US,FISHER CONTROLS INTERNATIONAL,64585281,,PACKING,,,
"bushwhacks",EA,0,"smarts's","somber",GB,FISHER CONTROLS INTERNATIONAL,85908500,,PACKING,,,
"Clinton's",EA,0,"Hawkins","Miskito",CA,FISHER CONTROLS INTERNATIONAL,59353285,,PACKING,,,
"poster's",EA,0,"Nippon's","Bennie's",MX,FISHER CONTROLS INTERNATIONAL,86894404,,PACKING,,,
"quays",EA,0,"uneconomical","elector's",BB,FISHER CONTROLS INTERNATIONAL,18684012,,PACKING,,,
"gamiest",EA,0,"riotous","parasol's",BT,FISHER CONTROLS INTERNATIONAL,72026855,,PACKING,,,
"somehow",EA,0,"retreat's","licked",BW,FISHER CONTROLS INTERNATIONAL,79410881,,PACKING,,,
"Min's",EA,0,"arduous","Almoravid",GD,FISHER CONTROLS INTERNATIONAL,14056688,,PACKING,,,
"ferreting",EA,0,"unfastening","moribund",GM,FISHER CONTROLS INTERNATIONAL,26453392,,PACKING,,,
"Dixie's",EA,0,"silvers","Peru's",it,FISHER CONTROLS INTERNATIONAL,40771853,,PACKING,,,
"Penelope",EA,0,"virtuousness's","standstill's",PK,FISHER CONTROLS INTERNATIONAL,41106993,,PACKING,,,
"delectation",EA,0,"abjuring","hearths",PL,FISHER CONTROLS INTERNATIONAL,58909164,,PACKING,,,
"brigands",EA,0,"uttering","flush",VA,FISHER CONTROLS INTERNATIONAL,34796434,,PACKING,,,
"overburdens",EA,0,"forceps","portent",UZ,FISHER CONTROLS INTERNATIONAL,91227988,,PACKING,,,
"postmaster's",EA,0,"wolfed","Fran's",UA,FISHER CONTROLS INTERNATIONAL,42777363,,PACKING,,,
"bathe's",EA,0,"margin's","aerobics's",YE,FISHER CONTROLS INTERNATIONAL,88566193,,PACKING,,,
"flashiest",EA,0,"scattering","executrices",US,FISHER CONTROLS INTERNATIONAL,29258438,,PACKING,,,
"coffees",EA,0,"slobbering","constructs",GB,FISHER CONTROLS INTERNATIONAL,75419885,,PACKING,,,
"quieting",EA,0,"infatuations","innkeepers",CA,FISHER CONTROLS INTERNATIONAL,86559469,,PACKING,,,
"highball's",EA,0,"biologists","cress",MX,FISHER CONTROLS INTERNATIONAL,21502863,,PACKING,,,
"Kulthumm's",EA,0,"Redford's","Fredric's",BB,FISHER CONTROLS INTERNATIONAL,41992666,,PACKING,,,
"cluck",EA,0,"Bekesy","conviction's",BT,FISHER CONTROLS INTERNATIONAL,60573891,,PACKING,,,
"procurators",EA,0,"watercolors","omniscience's",BW,FISHER CONTROLS INTERNATIONAL,1260518,,PACKING,,,
"parable",EA,0,"counterpane's","emigrating",GD,FISHER CONTROLS INTERNATIONAL,37297835,,PACKING,,,
"guardrooms",EA,0,"hornet's","begging",GM,FISHER CONTROLS INTERNATIONAL,236086,,PACKING,,,
"councilwoman's",EA,0,"mommy","egotism's",it,FISHER CONTROLS INTERNATIONAL,68599567,,PACKING,,,
"folding",EA,0,"McKinley","thespians",PK,FISHER CONTROLS INTERNATIONAL,83910059,,PACKING,,,
"foregathering",EA,0,"willfulness","Anshan's",PL,FISHER CONTROLS INTERNATIONAL,49313790,,PACKING,,,
"Janette's",EA,0,"Hershel","warehouses",VA,FISHER CONTROLS INTERNATIONAL,3659600,,PACKING,,,
"sensed",EA,0,"tailgate's","riser",UZ,FISHER CONTROLS INTERNATIONAL,91152612,,PACKING,,,
"bating",EA,0,"swill","antiquary",UA,FISHER CONTROLS INTERNATIONAL,1214458,,PACKING,,,
"satin",EA,0,"rebel","lustre's",YE,FISHER CONTROLS INTERNATIONAL,23755606,,PACKING,,,
"pluperfects",EA,0,"Janus","private's",US,FISHER CONTROLS INTERNATIONAL,24578926,,PACKING,,,
"intransitive",EA,0,"robbers","sashay",GB,FISHER CONTROLS INTERNATIONAL,98244078,,PACKING,,,
"mark's",EA,0,"blacktopping","immuring",CA,FISHER CONTROLS INTERNATIONAL,74012601,,PACKING,,,
"Loki's",EA,0,"Albigensian","applications",MX,FISHER CONTROLS INTERNATIONAL,71468249,,PACKING,,,
"kiting",EA,0,"recklessly","Crest",BB,FISHER CONTROLS INTERNATIONAL,40796348,,PACKING,,,
"breast",EA,0,"motley's","proportional",BT,FISHER CONTROLS INTERNATIONAL,45035622,,PACKING,,,
"finagling",EA,0,"lasagna's","iceberg's",BW,FISHER CONTROLS INTERNATIONAL,32386380,,PACKING,,,
"commandos",EA,0,"sickly","spelling",GD,FISHER CONTROLS INTERNATIONAL,27394139,,PACKING,,,
"Goldilocks's",EA,0,"Carol's","enhancements",GM,FISHER CONTROLS INTERNATIONAL,47825160,,PACKING,,,
"carpetbagged",EA,0,"Gayle","beginnings",it,FISHER CONTROLS INTERNATIONAL,88038976,,PACKING,,,
"Bengali's",EA,0,"harries","usurpation",PK,FISHER CONTROLS INTERNATIONAL,84997279,,PACKING,,,
"orientate",EA,0,"Gould","descendant",PL,FISHER CONTROLS INTERNATIONAL,64166875,,PACKING,,,
"Mozilla's",EA,0,"mantissa","soberness's",VA,FISHER CONTROLS INTERNATIONAL,18025338,,PACKING,,,
"acceptability",EA,0,"coliseums","birds",UZ,FISHER CONTROLS INTERNATIONAL,21564384,,PACKING,,,
"adhesion",EA,0,"preservation","splicer's",UA,FISHER CONTROLS INTERNATIONAL,16255518,,PACKING,,,
"military's",EA,0,"initial","bettered",YE,FISHER CONTROLS INTERNATIONAL,91050304,,PACKING,,,
"naiver",EA,0,"vendors","bake's",US,FISHER CONTROLS INTERNATIONAL,17911094,,PACKING,,,
"tipple's",EA,0,"goal's","Alvaro",GB,FISHER CONTROLS INTERNATIONAL,56394385,,PACKING,,,
"kneeing",EA,0,"shortstop","Niagara",CA,FISHER CONTROLS INTERNATIONAL,70897259,,PACKING,,,
"shallower",EA,0,"counterattacking","junky's",MX,FISHER CONTROLS INTERNATIONAL,55327395,,PACKING,,,
"repayments",EA,0,"lissom","indentation",BB,FISHER CONTROLS INTERNATIONAL,2300967,,PACKING,,,
"educationally",EA,0,"goddaughter","psyche",BT,FISHER CONTROLS INTERNATIONAL,74065693,,PACKING,,,
"seediness",EA,0,"Teheran","pubescence's",BW,FISHER CONTROLS INTERNATIONAL,33327110,,PACKING,,,
"stench's",EA,0,"teargases","demonstratively",GD,FISHER CONTROLS INTERNATIONAL,61102953,,PACKING,,,
"menopause",EA,0,"expressionism","moored",GM,FISHER CONTROLS INTERNATIONAL,42354334,,PACKING,,,
"sewed",EA,0,"pediatrists","juggernaut",it,FISHER CONTROLS INTERNATIONAL,85904881,,PACKING,,,
"forecasted",EA,0,"tactical","shatter",PK,FISHER CONTROLS INTERNATIONAL,73619061,,PACKING,,,
"castrating",EA,0,"wickedness","discourses",PL,FISHER CONTROLS INTERNATIONAL,28921170,,PACKING,,,
"nuptial's",EA,0,"casuals","incorruptible",VA,FISHER CONTROLS INTERNATIONAL,32722160,,PACKING,,,
"Tanya",EA,0,"Magoo","peppiest",UZ,FISHER CONTROLS INTERNATIONAL,10477884,,PACKING,,,
"craving",EA,0,"licences","sin's",UA,FISHER CONTROLS INTERNATIONAL,42362964,,PACKING,,,
"creating",EA,0,"Diwali","panicking",YE,FISHER CONTROLS INTERNATIONAL,50039145,,PACKING,,,
"innate",EA,0,"bosses","Larsen's",US,FISHER CONTROLS INTERNATIONAL,56444766,,PACKING,,,
"pyromaniac's",EA,0,"porches","dustiest",GB,FISHER CONTROLS INTERNATIONAL,6085759,,PACKING,,,
"exhibit",EA,0,"ripened","commitment's",CA,FISHER CONTROLS INTERNATIONAL,20662091,,PACKING,,,
"assessor's",EA,0,"gentrifying","hooliganism's",MX,FISHER CONTROLS INTERNATIONAL,10879119,,PACKING,,,
"rectangular",EA,0,"nebulae","obedience",BB,FISHER CONTROLS INTERNATIONAL,61827880,,PACKING,,,
"canniness",EA,0,"Atwood","outfoxing",BT,FISHER CONTROLS INTERNATIONAL,76389455,,PACKING,,,
"shunt",EA,0,"inexhaustibly","luminescence",BW,FISHER CONTROLS INTERNATIONAL,1659073,,PACKING,,,
"revealing",EA,0,"handbags","netted",GD,FISHER CONTROLS INTERNATIONAL,28155973,,PACKING,,,
"remorseful",EA,0,"chock","Schroeder",GM,FISHER CONTROLS INTERNATIONAL,46855561,,PACKING,,,
"puss's",EA,0,"stringency","Suharto",it,FISHER CONTROLS INTERNATIONAL,22506415,,PACKING,,,
"pickle's",EA,0,"rendering","whiner's",PK,FISHER CONTROLS INTERNATIONAL,17184124,,PACKING,,,
"thanklessly",EA,0,"intruders","Spanish",PL,FISHER CONTROLS INTERNATIONAL,3305918,,PACKING,,,
"stumble's",EA,0,"squanders","Gettysburg",VA,FISHER CONTROLS INTERNATIONAL,28852262,,PACKING,,,
"singe's",EA,0,"thumbed","stature",UZ,FISHER CONTROLS INTERNATIONAL,79636255,,PACKING,,,
"peritonitis's",EA,0,"archeology","guilders",UA,FISHER CONTROLS INTERNATIONAL,62734681,,PACKING,,,
"Montserrat's",EA,0,"hankies","factory",YE,FISHER CONTROLS INTERNATIONAL,68802919,,PACKING,,,
"barrels",EA,0,"nagging","whip's",US,FISHER CONTROLS INTERNATIONAL,51746576,,PACKING,,,
"rathskellers",EA,0,"undesirability","rationalist",GB,FISHER CONTROLS INTERNATIONAL,31398603,,PACKING,,,
"tenderized",EA,0,"rating","beguiled",CA,FISHER CONTROLS INTERNATIONAL,90325937,,PACKING,,,
"serial's",EA,0,"Hindustani","amanuensis",MX,FISHER CONTROLS INTERNATIONAL,9229657,,PACKING,,,
"harp's",EA,0,"relaxation","transpose",BB,FISHER CONTROLS INTERNATIONAL,3638722,,PACKING,,,
"Satan",EA,0,"Narnia","foxtrot's",BT,FISHER CONTROLS INTERNATIONAL,91872864,,PACKING,,,
"richly",EA,0,"labelled","escapees",BW,FISHER CONTROLS INTERNATIONAL,70176074,,PACKING,,,
"shlep",EA,0,"Balinese","twirl's",GD,FISHER CONTROLS INTERNATIONAL,29870400,,PACKING,,,
"grandeur's",EA,0,"soars","Barbra",GM,FISHER CONTROLS INTERNATIONAL,63217708,,PACKING,,,
"pelleted",EA,0,"rheostat's","furiously",it,FISHER CONTROLS INTERNATIONAL,30399353,,PACKING,,,
"certifiable",EA,0,"translation","ill's",PK,FISHER CONTROLS INTERNATIONAL,96149730,,PACKING,,,
"osmotic",EA,0,"flavorful","leggiest",PL,FISHER CONTROLS INTERNATIONAL,56227388,,PACKING,,,
"pinheads",EA,0,"capitalize","elector",VA,FISHER CONTROLS INTERNATIONAL,96260028,,PACKING,,,
"scalded",EA,0,"freak","Purcell",UZ,FISHER CONTROLS INTERNATIONAL,54428364,,PACKING,,,
"nests",EA,0,"medulla","demon",UA,FISHER CONTROLS INTERNATIONAL,67882292,,PACKING,,,
"crawfish's",EA,0,"prophylactics","wrathfully",YE,FISHER CONTROLS INTERNATIONAL,53156000,,PACKING,,,
"jeeringly",EA,0,"ordinance","influentially",US,FISHER CONTROLS INTERNATIONAL,90879900,,PACKING,,,
"airmails",EA,0,"spiders","synthetics",GB,FISHER CONTROLS INTERNATIONAL,73295368,,PACKING,,,
"reprograms",EA,0,"subsume","censers",CA,FISHER CONTROLS INTERNATIONAL,5112325,,PACKING,,,
"promos",EA,0,"toxicity's","conforms",MX,FISHER CONTROLS INTERNATIONAL,84005327,,PACKING,,,
"distillation's",EA,0,"slangy","gloom's",BB,FISHER CONTROLS INTERNATIONAL,61863998,,PACKING,,,
"insignes",EA,0,"quaff","motherhood",BT,FISHER CONTROLS INTERNATIONAL,23276192,,PACKING,,,
"obscurity",EA,0,"sward's","stuttered",BW,FISHER CONTROLS INTERNATIONAL,81588857,,PACKING,,,
"caginess",EA,0,"dieticians","patrol's",GD,FISHER CONTROLS INTERNATIONAL,2790620,,PACKING,,,
"listing",EA,0,"diocese's","signalling",GM,FISHER CONTROLS INTERNATIONAL,6346650,,PACKING,,,
"Hobbes",EA,0,"Luther's","overtaxes",it,FISHER CONTROLS INTERNATIONAL,19467767,,PACKING,,,
"Aristotelian",EA,0,"baptism's","pranced",PK,FISHER CONTROLS INTERNATIONAL,40685599,,PACKING,,,
"blogger's",EA,0,"nightcap's","Erica",PL,FISHER CONTROLS INTERNATIONAL,8375701,,PACKING,,,
"hairstylists",EA,0,"sandlot","premeditating",VA,FISHER CONTROLS INTERNATIONAL,42862117,,PACKING,,,
"calibrations",EA,0,"Synge","manicurists",UZ,FISHER CONTROLS INTERNATIONAL,11092344,,PACKING,,,
"nonchalance",EA,0,"overstuffed","overspends",UA,FISHER CONTROLS INTERNATIONAL,20299532,,PACKING,,,
"menially",EA,0,"abandonment's","refine",YE,FISHER CONTROLS INTERNATIONAL,44082586,,PACKING,,,
"upsurge's",EA,0,"Annapolis's","wherefore's",US,FISHER CONTROLS INTERNATIONAL,77609033,,PACKING,,,
"mandated",EA,0,"reveries","costliest",GB,FISHER CONTROLS INTERNATIONAL,97193042,,PACKING,,,
"palliative",EA,0,"Durham","enforcing",CA,FISHER CONTROLS INTERNATIONAL,57552960,,PACKING,,,
"diskette",EA,0,"bible","hoagy",MX,FISHER CONTROLS INTERNATIONAL,12060555,,PACKING,,,
"handicraft's",EA,0,"caution","accomplishes",BB,FISHER CONTROLS INTERNATIONAL,81301063,,PACKING,,,
"households",EA,0,"switch","goriness",BT,FISHER CONTROLS INTERNATIONAL,23145678,,PACKING,,,
"latterly",EA,0,"evisceration's","summertime's",BW,FISHER CONTROLS INTERNATIONAL,15135005,,PACKING,,,
"semester",EA,0,"Andrianampoinimerina's","Amado",GD,FISHER CONTROLS INTERNATIONAL,84938531,,PACKING,,,
"remotest",EA,0,"meatloaves","Gujranwala",GM,FISHER CONTROLS INTERNATIONAL,19542419,,PACKING,,,
"deliberately",EA,0,"reconvened","formulated",it,FISHER CONTROLS INTERNATIONAL,34038150,,PACKING,,,
"daftest",EA,0,"effusiveness","rummage",PK,FISHER CONTROLS INTERNATIONAL,10752127,,PACKING,,,
"dachshund",EA,0,"betroth","fo'c's'les",PL,FISHER CONTROLS INTERNATIONAL,41366090,,PACKING,,,
"protoplasm",EA,0,"dignify","replenishment",VA,FISHER CONTROLS INTERNATIONAL,3104740,,PACKING,,,
"fullness",EA,0,"chaster","unwrapping",UZ,FISHER CONTROLS INTERNATIONAL,38158640,,PACKING,,,
"surplus",EA,0,"Netflix's","preceded",UA,FISHER CONTROLS INTERNATIONAL,93111332,,PACKING,,,
"receptionist's",EA,0,"invented","older",YE,FISHER CONTROLS INTERNATIONAL,63445641,,PACKING,,,
"tumult's",EA,0,"italics's","eschews",US,FISHER CONTROLS INTERNATIONAL,32203199,,PACKING,,,
"betrothed's",EA,0,"eschewing","restriction",GB,FISHER CONTROLS INTERNATIONAL,7294689,,PACKING,,,
"pasteurizes",EA,0,"glance","Clem's",CA,FISHER CONTROLS INTERNATIONAL,85200833,,PACKING,,,
"outplayed",EA,0,"overawing","credibly",MX,FISHER CONTROLS INTERNATIONAL,7009393,,PACKING,,,
"romaine",EA,0,"mainsail's","bumps",BB,FISHER CONTROLS INTERNATIONAL,22847109,,PACKING,,,
"Pasquale's",EA,0,"Sensurround's","impressionist's",BT,FISHER CONTROLS INTERNATIONAL,55296244,,PACKING,,,
"tramp's",EA,0,"Heliopolis","movement's",BW,FISHER CONTROLS INTERNATIONAL,65489857,,PACKING,,,
"packers",EA,0,"longshoreman","molded",GD,FISHER CONTROLS INTERNATIONAL,67250637,,PACKING,,,
"doyens",EA,0,"Helios","sheepfold",GM,FISHER CONTROLS INTERNATIONAL,72109002,,PACKING,,,
"policing",EA,0,"scatterbrains","Bonn's",it,FISHER CONTROLS INTERNATIONAL,32729134,,PACKING,,,
"wrinklier",EA,0,"cities","disappointingly",PK,FISHER CONTROLS INTERNATIONAL,26233539,,PACKING,,,
"spareribs's",EA,0,"fishnet's","omnipresent",PL,FISHER CONTROLS INTERNATIONAL,97242702,,PACKING,,,
"teapots",EA,0,"celestial","panoplies",VA,FISHER CONTROLS INTERNATIONAL,42813759,,PACKING,,,
"tonic",EA,0,"arena","tutorials",UZ,FISHER CONTROLS INTERNATIONAL,14085672,,PACKING,,,
"penciling",EA,0,"habitually","boobed",UA,FISHER CONTROLS INTERNATIONAL,95594233,,PACKING,,,
"syndicated",EA,0,"Myra's","tucked",YE,FISHER CONTROLS INTERNATIONAL,13046666,,PACKING,,,
"voluntaries",EA,0,"recorders","solvent",US,FISHER CONTROLS INTERNATIONAL,3356053,,PACKING,,,
"hurdle",EA,0,"hogshead","Indira",GB,FISHER CONTROLS INTERNATIONAL,40883135,,PACKING,,,
"strenuousness",EA,0,"sarong","Fuchs's",CA,FISHER CONTROLS INTERNATIONAL,36093572,,PACKING,,,
"flamingo's",EA,0,"absurdity's","proletarians",MX,FISHER CONTROLS INTERNATIONAL,11908635,,PACKING,,,
"basemen",EA,0,"validated","unsaid",BB,FISHER CONTROLS INTERNATIONAL,23332783,,PACKING,,,
"refectories",EA,0,"slithers","draft",BT,FISHER CONTROLS INTERNATIONAL,95338398,,PACKING,,,
"isle's",EA,0,"Jodi's","tradition's",BW,FISHER CONTROLS INTERNATIONAL,99369087,,PACKING,,,
"probated",EA,0,"truthful","baboon's",GD,FISHER CONTROLS INTERNATIONAL,97780025,,PACKING,,,
"laughed",EA,0,"Sioux","metallurgist",GM,FISHER CONTROLS INTERNATIONAL,5212443,,PACKING,,,
"aliases",EA,0,"fortress","raunchiness",it,FISHER CONTROLS INTERNATIONAL,86739932,,PACKING,,,
"Bailey's",EA,0,"jackets","porthole",PK,FISHER CONTROLS INTERNATIONAL,78766598,,PACKING,,,
"feeble",EA,0,"fluorides","moldered",PL,FISHER CONTROLS INTERNATIONAL,17173071,,PACKING,,,
"ponder",EA,0,"teetotaler's","workforce's",VA,FISHER CONTROLS INTERNATIONAL,82703240,,PACKING,,,
"romanticist's",EA,0,"Alpheratz's","Yvette's",UZ,FISHER CONTROLS INTERNATIONAL,28041263,,PACKING,,,
"liftoff's",EA,0,"predilections","linchpin's",UA,FISHER CONTROLS INTERNATIONAL,23458773,,PACKING,,,
"backings",EA,0,"yanks","thirteen's",YE,FISHER CONTROLS INTERNATIONAL,57114432,,PACKING,,,
"diarrhea",EA,0,"editorializing","cornerstone's",US,FISHER CONTROLS INTERNATIONAL,70736287,,PACKING,,,
"adverb's",EA,0,"portaged","superiors",GB,FISHER CONTROLS INTERNATIONAL,779940,,PACKING,,,
"bifurcation's",EA,0,"impersonator","piddles",CA,FISHER CONTROLS INTERNATIONAL,66107662,,PACKING,,,
"pyromania",EA,0,"Magsaysay","calcium's",MX,FISHER CONTROLS INTERNATIONAL,2420686,,PACKING,,,
"captaining",EA,0,"Cecilia","professional",BB,FISHER CONTROLS INTERNATIONAL,44522075,,PACKING,,,
"biographies",EA,0,"pelvic","retrenchments",BT,FISHER CONTROLS INTERNATIONAL,59702459,,PACKING,,,
"local",EA,0,"stenciling","etymologists",BW,FISHER CONTROLS INTERNATIONAL,40213550,,PACKING,,,
"L'Oreal",EA,0,"culmination's","gambler",GD,FISHER CONTROLS INTERNATIONAL,31241374,,PACKING,,,
"taciturnity's",EA,0,"ideal","thirtieth",GM,FISHER CONTROLS INTERNATIONAL,17002854,,PACKING,,,
"facade",EA,0,"pointiest","hymnal's",it,FISHER CONTROLS INTERNATIONAL,17280625,,PACKING,,,
