Category,UOM,Minimum Order Qty,Description,Long Description,Country of Origin,Mfg Name,Mfg Part Num,UNSPSC,TYPE,SIZE,MATERIAL,STANDARDS
"patchworks",EA,0,"chlorophyll's","maypole's",US,FISHER CONTROLS INTERNATIONAL,70461951,,PACKING,,,
"Californian",EA,0,"lacerates","Allan's",GB,FISHER CONTROLS INTERNATIONAL,20257207,,PACKING,,,
"diffuseness",EA,0,"debut's","cake's",CA,FISHER CONTROLS INTERNATIONAL,94811960,,PACKING,,,
"overnights",EA,0,"postponing","maturely",MX,FISHER CONTROLS INTERNATIONAL,92206012,,PACKING,,,
"prepares",EA,0,"loins","stagnates",BB,FISHER CONTROLS INTERNATIONAL,34030364,,PACKING,,,
"recommended",EA,0,"skyjacks","guide",BT,FISHER CONTROLS INTERNATIONAL,81590782,,PACKING,,,
"botulism's",EA,0,"closefisted","mastiff",BW,FISHER CONTROLS INTERNATIONAL,40781373,,PACKING,,,
"Helga",EA,0,"arcades","whitewashes",GD,FISHER CONTROLS INTERNATIONAL,4193422,,PACKING,,,
"certifications",EA,0,"teakettles","Algenib's",GM,FISHER CONTROLS INTERNATIONAL,33655423,,PACKING,,,
"card's",EA,0,"marrows","liberalizes",it,FISHER CONTROLS INTERNATIONAL,60074805,,PACKING,,,
"horsemanship",EA,0,"misquoting","chiselled",PK,FISHER CONTROLS INTERNATIONAL,30494565,,PACKING,,,
"singletons",EA,0,"numeral","plus's",PL,FISHER CONTROLS INTERNATIONAL,26428483,,PACKING,,,
"uplifting",EA,0,"tipplers","routes",VA,FISHER CONTROLS INTERNATIONAL,76032446,,PACKING,,,
"whiffing",EA,0,"hewing","ouster's",UZ,FISHER CONTROLS INTERNATIONAL,14845657,,PACKING,,,
"Norfolk",EA,0,"reunified","immoralities",UA,FISHER CONTROLS INTERNATIONAL,36419345,,PACKING,,,
"tuning",EA,0,"blotchy","Harlem",YE,FISHER CONTROLS INTERNATIONAL,26708660,,PACKING,,,
"embalmed",EA,0,"sojourns","bias's",US,FISHER CONTROLS INTERNATIONAL,60530714,,PACKING,,,
"Limoges",EA,0,"stepsister","galosh",GB,FISHER CONTROLS INTERNATIONAL,20648491,,PACKING,,,
"subbasement's",EA,0,"pedagogical","Vaseline",CA,FISHER CONTROLS INTERNATIONAL,96431432,,PACKING,,,
"gallant",EA,0,"pathology","fodder",MX,FISHER CONTROLS INTERNATIONAL,59547747,,PACKING,,,
"tightwads",EA,0,"Kramer's","Bohemians",BB,FISHER CONTROLS INTERNATIONAL,68256671,,PACKING,,,
"discontinuation's",EA,0,"Quaternary's","birdie",BT,FISHER CONTROLS INTERNATIONAL,51045568,,PACKING,,,
"adapt",EA,0,"dissected","disclaimer",BW,FISHER CONTROLS INTERNATIONAL,36571639,,PACKING,,,
"disentangling",EA,0,"Barbadians","oceanography's",GD,FISHER CONTROLS INTERNATIONAL,74015525,,PACKING,,,
"splotchiest",EA,0,"conciliating","cooperatives",GM,FISHER CONTROLS INTERNATIONAL,90234240,,PACKING,,,
"muskellunge's",EA,0,"chlorofluorocarbon's","uppercuts",it,FISHER CONTROLS INTERNATIONAL,20901123,,PACKING,,,
"Pascal",EA,0,"restlessness","moneymaker's",PK,FISHER CONTROLS INTERNATIONAL,311355,,PACKING,,,
"incriminated",EA,0,"whiskeys","deadline's",PL,FISHER CONTROLS INTERNATIONAL,65401289,,PACKING,,,
"Tenochtitlan",EA,0,"mismanaging","Santos",VA,FISHER CONTROLS INTERNATIONAL,34559017,,PACKING,,,
"amicability",EA,0,"transcendence","tenement",UZ,FISHER CONTROLS INTERNATIONAL,66353526,,PACKING,,,
"misconceptions",EA,0,"verve's","deviations",UA,FISHER CONTROLS INTERNATIONAL,52548578,,PACKING,,,
"inclusive",EA,0,"roundish","snorkel",YE,FISHER CONTROLS INTERNATIONAL,52374405,,PACKING,,,
"crisscross",EA,0,"misjudgement","pristine",US,FISHER CONTROLS INTERNATIONAL,74850487,,PACKING,,,
"Nevadan's",EA,0,"experimentation","drugging",GB,FISHER CONTROLS INTERNATIONAL,71270467,,PACKING,,,
"monorail",EA,0,"indicator","atherosclerosis's",CA,FISHER CONTROLS INTERNATIONAL,2237684,,PACKING,,,
"suspect",EA,0,"intrusion's","dairymen",MX,FISHER CONTROLS INTERNATIONAL,3309180,,PACKING,,,
"hammerhead",EA,0,"Teddy","deicer's",BB,FISHER CONTROLS INTERNATIONAL,91987471,,PACKING,,,
"indigestible",EA,0,"Damon","McCartney's",BT,FISHER CONTROLS INTERNATIONAL,63445703,,PACKING,,,
"prose's",EA,0,"pegging","Northeasts",BW,FISHER CONTROLS INTERNATIONAL,34190414,,PACKING,,,
"pony's",EA,0,"Evenki's","suitable",GD,FISHER CONTROLS INTERNATIONAL,45727625,,PACKING,,,
"candled",EA,0,"strokes","unflappable",GM,FISHER CONTROLS INTERNATIONAL,41501778,,PACKING,,,
"caviling",EA,0,"scintillas","industriously",it,FISHER CONTROLS INTERNATIONAL,16868464,,PACKING,,,
"foots",EA,0,"eschewing","dolly's",PK,FISHER CONTROLS INTERNATIONAL,79364608,,PACKING,,,
"impracticality's",EA,0,"fraternally","tabued",PL,FISHER CONTROLS INTERNATIONAL,31255559,,PACKING,,,
"Macumba's",EA,0,"demon's","alleges",VA,FISHER CONTROLS INTERNATIONAL,25221239,,PACKING,,,
"nihilism's",EA,0,"heckling's","Tecumseh",UZ,FISHER CONTROLS INTERNATIONAL,43923552,,PACKING,,,
"manifolding",EA,0,"bitterly","distended",UA,FISHER CONTROLS INTERNATIONAL,19135005,,PACKING,,,
"beetles",EA,0,"disrespect","depiction",YE,FISHER CONTROLS INTERNATIONAL,87760647,,PACKING,,,
"connected",EA,0,"stoop's","boatman",US,FISHER CONTROLS INTERNATIONAL,9456076,,PACKING,,,
"Netflix",EA,0,"watched","comfy",GB,FISHER CONTROLS INTERNATIONAL,24318488,,PACKING,,,
"Martina",EA,0,"Morphy","loads",CA,FISHER CONTROLS INTERNATIONAL,86933216,,PACKING,,,
"acrider",EA,0,"Asimov","okays",MX,FISHER CONTROLS INTERNATIONAL,20933695,,PACKING,,,
"amenities",EA,0,"outsourcing's","moped's",BB,FISHER CONTROLS INTERNATIONAL,66434568,,PACKING,,,
"inconsiderable",EA,0,"spastic's","nulls",BT,FISHER CONTROLS INTERNATIONAL,47153258,,PACKING,,,
"Jagger's",EA,0,"Erika","ducal",BW,FISHER CONTROLS INTERNATIONAL,38630848,,PACKING,,,
"clutters",EA,0,"goofier","diuretic",GD,FISHER CONTROLS INTERNATIONAL,62787595,,PACKING,,,
"amnesia's",EA,0,"Iliad","earldom's",GM,FISHER CONTROLS INTERNATIONAL,600354,,PACKING,,,
"sulfuring",EA,0,"chiropody","stigmas",it,FISHER CONTROLS INTERNATIONAL,85430390,,PACKING,,,
"resurgence's",EA,0,"dolled","discomfiture's",PK,FISHER CONTROLS INTERNATIONAL,38561967,,PACKING,,,
"teenaged",EA,0,"pacesetter's","undertakes",PL,FISHER CONTROLS INTERNATIONAL,45495082,,PACKING,,,
"stockpile's",EA,0,"pensioner's","adequately",VA,FISHER CONTROLS INTERNATIONAL,88132146,,PACKING,,,
"belle",EA,0,"sepsis's","chorale",UZ,FISHER CONTROLS INTERNATIONAL,45342694,,PACKING,,,
"harpy's",EA,0,"worships","direction's",UA,FISHER CONTROLS INTERNATIONAL,92642647,,PACKING,,,
"dreadful",EA,0,"ubiquitously","detoxing",YE,FISHER CONTROLS INTERNATIONAL,79592577,,PACKING,,,
"Brownshirt",EA,0,"gimcrack's","Gamble",US,FISHER CONTROLS INTERNATIONAL,14547246,,PACKING,,,
"leguminous",EA,0,"squabble's","packer's",GB,FISHER CONTROLS INTERNATIONAL,48080156,,PACKING,,,
"revivify",EA,0,"holsters","villa's",CA,FISHER CONTROLS INTERNATIONAL,34212568,,PACKING,,,
"papers",EA,0,"contributory","rainbow's",MX,FISHER CONTROLS INTERNATIONAL,67581289,,PACKING,,,
"ache's",EA,0,"participators","spar's",BB,FISHER CONTROLS INTERNATIONAL,50975755,,PACKING,,,
"imbeds",EA,0,"Einstein's","Stengel",BT,FISHER CONTROLS INTERNATIONAL,92185602,,PACKING,,,
"tomboy",EA,0,"injunctions","microwaves",BW,FISHER CONTROLS INTERNATIONAL,76625540,,PACKING,,,
"warranting",EA,0,"clog's","overhauling",GD,FISHER CONTROLS INTERNATIONAL,1909062,,PACKING,,,
"autopsy's",EA,0,"Verizon's","strangest",GM,FISHER CONTROLS INTERNATIONAL,677824,,PACKING,,,
"prig's",EA,0,"islets","predetermined",it,FISHER CONTROLS INTERNATIONAL,87493024,,PACKING,,,
"winds",EA,0,"limit's","restraints",PK,FISHER CONTROLS INTERNATIONAL,22943701,,PACKING,,,
"soapsuds",EA,0,"sweepstake's","wimpier",PL,FISHER CONTROLS INTERNATIONAL,2580600,,PACKING,,,
"kopek",EA,0,"RNA's","prissier",VA,FISHER CONTROLS INTERNATIONAL,61219478,,PACKING,,,
"rajas",EA,0,"mightiest","croup",UZ,FISHER CONTROLS INTERNATIONAL,45547225,,PACKING,,,
"generator's",EA,0,"transitive's","implausible",UA,FISHER CONTROLS INTERNATIONAL,15097959,,PACKING,,,
"physiognomy",EA,0,"divvies","cheroot's",YE,FISHER CONTROLS INTERNATIONAL,99395336,,PACKING,,,
"irritability",EA,0,"freebees","transliteration's",US,FISHER CONTROLS INTERNATIONAL,48583516,,PACKING,,,
"profaned",EA,0,"unacceptable","tendons",GB,FISHER CONTROLS INTERNATIONAL,99585944,,PACKING,,,
"discovering",EA,0,"caterpillar's","dimension's",CA,FISHER CONTROLS INTERNATIONAL,99381435,,PACKING,,,
"crazed",EA,0,"premonitory","animators",MX,FISHER CONTROLS INTERNATIONAL,70039727,,PACKING,,,
"outfox",EA,0,"permissiveness's","chiming",BB,FISHER CONTROLS INTERNATIONAL,83093420,,PACKING,,,
"deflect",EA,0,"unvoiced","hygrometer",BT,FISHER CONTROLS INTERNATIONAL,23435185,,PACKING,,,
"pry's",EA,0,"tightens","unstuck",BW,FISHER CONTROLS INTERNATIONAL,33022061,,PACKING,,,
"diapering",EA,0,"Fridays","stodginess",GD,FISHER CONTROLS INTERNATIONAL,3764853,,PACKING,,,
"chronic",EA,0,"windbreakers","extolls",GM,FISHER CONTROLS INTERNATIONAL,35655345,,PACKING,,,
"gratuities",EA,0,"roofs","diacritics",it,FISHER CONTROLS INTERNATIONAL,32107304,,PACKING,,,
"papaw's",EA,0,"spaces","Orly's",PK,FISHER CONTROLS INTERNATIONAL,97776544,,PACKING,,,
"unidentified",EA,0,"nonintervention's","Lamarck's",PL,FISHER CONTROLS INTERNATIONAL,74774185,,PACKING,,,
"shrouds",EA,0,"ejection","cablecast",VA,FISHER CONTROLS INTERNATIONAL,20323584,,PACKING,,,
"allotment's",EA,0,"Californian's","Anglican",UZ,FISHER CONTROLS INTERNATIONAL,6893900,,PACKING,,,
"grips",EA,0,"ampoule","verisimilitude",UA,FISHER CONTROLS INTERNATIONAL,75004534,,PACKING,,,
"Vasquez",EA,0,"agribusiness's","undergarments",YE,FISHER CONTROLS INTERNATIONAL,16156082,,PACKING,,,
"onerous",EA,0,"cathedrals","rebuttals",US,FISHER CONTROLS INTERNATIONAL,15978796,,PACKING,,,
"constable's",EA,0,"imposes","nub's",GB,FISHER CONTROLS INTERNATIONAL,69018854,,PACKING,,,
"chichis",EA,0,"panda","ferrying",CA,FISHER CONTROLS INTERNATIONAL,65585402,,PACKING,,,
"flashier",EA,0,"frequency","urbanization's",MX,FISHER CONTROLS INTERNATIONAL,78459181,,PACKING,,,
"unilateral",EA,0,"bluntest","unfamiliar",BB,FISHER CONTROLS INTERNATIONAL,27948154,,PACKING,,,
"that's",EA,0,"Allie's","torpedoes",BT,FISHER CONTROLS INTERNATIONAL,73480376,,PACKING,,,
"aquanaut",EA,0,"broiler","aloud",BW,FISHER CONTROLS INTERNATIONAL,64459500,,PACKING,,,
"abrogation's",EA,0,"starches","leads",GD,FISHER CONTROLS INTERNATIONAL,13877213,,PACKING,,,
"riboflavin",EA,0,"extrapolate","lubricant's",GM,FISHER CONTROLS INTERNATIONAL,8227809,,PACKING,,,
"mule's",EA,0,"curlicue's","calamine's",it,FISHER CONTROLS INTERNATIONAL,48896825,,PACKING,,,
"ethnologists",EA,0,"accomplices","jape's",PK,FISHER CONTROLS INTERNATIONAL,69702478,,PACKING,,,
"misdeal's",EA,0,"radially","curst",PL,FISHER CONTROLS INTERNATIONAL,32346168,,PACKING,,,
"amplifies",EA,0,"seasoning","contiguity's",VA,FISHER CONTROLS INTERNATIONAL,40688148,,PACKING,,,
"intonation's",EA,0,"oxidized","muralist",UZ,FISHER CONTROLS INTERNATIONAL,30623754,,PACKING,,,
"agronomist's",EA,0,"psychedelic","towers",UA,FISHER CONTROLS INTERNATIONAL,80129153,,PACKING,,,
"ascot",EA,0,"tiredest","gladiola's",YE,FISHER CONTROLS INTERNATIONAL,47336891,,PACKING,,,
"inhalations",EA,0,"irredeemable","extrapolation's",US,FISHER CONTROLS INTERNATIONAL,41911520,,PACKING,,,
"jetties",EA,0,"Seymour's","afternoon's",GB,FISHER CONTROLS INTERNATIONAL,29086231,,PACKING,,,
"ukeleles",EA,0,"Lilia","amphitheater's",CA,FISHER CONTROLS INTERNATIONAL,12788919,,PACKING,,,
"line's",EA,0,"inactivity","seizes",MX,FISHER CONTROLS INTERNATIONAL,42238476,,PACKING,,,
"twirled",EA,0,"addressed","Tommy",BB,FISHER CONTROLS INTERNATIONAL,7353001,,PACKING,,,
"Bodhisattva",EA,0,"blowzier","carrot",BT,FISHER CONTROLS INTERNATIONAL,19440493,,PACKING,,,
"labyrinthine",EA,0,"repayment's","Ellen's",BW,FISHER CONTROLS INTERNATIONAL,15736664,,PACKING,,,
"chalice's",EA,0,"spuds","Parsons",GD,FISHER CONTROLS INTERNATIONAL,1272913,,PACKING,,,
"Torricelli's",EA,0,"shred's","underline",GM,FISHER CONTROLS INTERNATIONAL,51112564,,PACKING,,,
"adulterant",EA,0,"Clotho","cattlemen",it,FISHER CONTROLS INTERNATIONAL,3924407,,PACKING,,,
"maritime",EA,0,"paginates","botanist",PK,FISHER CONTROLS INTERNATIONAL,14583061,,PACKING,,,
"incident",EA,0,"shouldered","tinkle's",PL,FISHER CONTROLS INTERNATIONAL,27972739,,PACKING,,,
"February",EA,0,"Myles","melanoma's",VA,FISHER CONTROLS INTERNATIONAL,2109362,,PACKING,,,
"Zubenelgenubi's",EA,0,"towelings","hurler's",UZ,FISHER CONTROLS INTERNATIONAL,76471643,,PACKING,,,
"varsities",EA,0,"journalists","mispronounce",UA,FISHER CONTROLS INTERNATIONAL,80049790,,PACKING,,,
"oversight",EA,0,"Butterfingers","canvas's",YE,FISHER CONTROLS INTERNATIONAL,18316605,,PACKING,,,
"pinkie's",EA,0,"pincushion","cycled",US,FISHER CONTROLS INTERNATIONAL,62765866,,PACKING,,,
"coarseness",EA,0,"thespian","Oshkosh",GB,FISHER CONTROLS INTERNATIONAL,47556859,,PACKING,,,
"declining",EA,0,"kowtow's","aerosol's",CA,FISHER CONTROLS INTERNATIONAL,43645149,,PACKING,,,
"Offenbach",EA,0,"dreariness's","cattleman's",MX,FISHER CONTROLS INTERNATIONAL,21391080,,PACKING,,,
"chorus's",EA,0,"honcho's","drastically",BB,FISHER CONTROLS INTERNATIONAL,42913964,,PACKING,,,
"convection",EA,0,"whooshing","idyl's",BT,FISHER CONTROLS INTERNATIONAL,73328147,,PACKING,,,
"pulverizes",EA,0,"work's","fruiting",BW,FISHER CONTROLS INTERNATIONAL,89262551,,PACKING,,,
"Suzette's",EA,0,"breakfast's","iciest",GD,FISHER CONTROLS INTERNATIONAL,47481379,,PACKING,,,
"scuba's",EA,0,"supervene","Saki's",GM,FISHER CONTROLS INTERNATIONAL,12562050,,PACKING,,,
"sudsy",EA,0,"wisecracks","mortgage",it,FISHER CONTROLS INTERNATIONAL,79700504,,PACKING,,,
"classifieds",EA,0,"revolts","desires",PK,FISHER CONTROLS INTERNATIONAL,68679947,,PACKING,,,
"delighted",EA,0,"dismantled","inflection",PL,FISHER CONTROLS INTERNATIONAL,19152351,,PACKING,,,
"gasworks's",EA,0,"configuration's","suffuse",VA,FISHER CONTROLS INTERNATIONAL,85009173,,PACKING,,,
"Bourbaki",EA,0,"lamaseries","Lehman's",UZ,FISHER CONTROLS INTERNATIONAL,2374675,,PACKING,,,
"showroom",EA,0,"cogwheel","litterbug",UA,FISHER CONTROLS INTERNATIONAL,1356209,,PACKING,,,
"reapportioned",EA,0,"Köln's","sleepwear's",YE,FISHER CONTROLS INTERNATIONAL,85339765,,PACKING,,,
"Debian",EA,0,"eureka","squeaking",US,FISHER CONTROLS INTERNATIONAL,35719712,,PACKING,,,
"eagerness",EA,0,"measles's","expedience",GB,FISHER CONTROLS INTERNATIONAL,46166470,,PACKING,,,
"appreciated",EA,0,"orbiting","deregulate",CA,FISHER CONTROLS INTERNATIONAL,35397308,,PACKING,,,
"wears",EA,0,"Sikh's","irrecoverable",MX,FISHER CONTROLS INTERNATIONAL,69718947,,PACKING,,,
"unification's",EA,0,"undergrad","Pavlovian",BB,FISHER CONTROLS INTERNATIONAL,73102395,,PACKING,,,
"hotheadedly",EA,0,"watersheds","hanks",BT,FISHER CONTROLS INTERNATIONAL,40352026,,PACKING,,,
"misquotes",EA,0,"redevelop","subtitling",BW,FISHER CONTROLS INTERNATIONAL,42979726,,PACKING,,,
"shoddiness's",EA,0,"Woolworth","whooshes",GD,FISHER CONTROLS INTERNATIONAL,23453959,,PACKING,,,
"susceptibility",EA,0,"skinflint","cooperation's",GM,FISHER CONTROLS INTERNATIONAL,22155982,,PACKING,,,
"welters",EA,0,"enjoyable","mogul",it,FISHER CONTROLS INTERNATIONAL,65036586,,PACKING,,,
"sweetbreads",EA,0,"shall","potassium's",PK,FISHER CONTROLS INTERNATIONAL,64812207,,PACKING,,,
"squirming",EA,0,"cloche","transplants",PL,FISHER CONTROLS INTERNATIONAL,27469043,,PACKING,,,
"drowns",EA,0,"honorary","spongiest",VA,FISHER CONTROLS INTERNATIONAL,29698228,,PACKING,,,
"Grumman",EA,0,"ceiling's","autumn",UZ,FISHER CONTROLS INTERNATIONAL,1232628,,PACKING,,,
"roomier",EA,0,"accelerators","Millie's",UA,FISHER CONTROLS INTERNATIONAL,83393769,,PACKING,,,
"divorce's",EA,0,"roisterers","maintaining",YE,FISHER CONTROLS INTERNATIONAL,2050754,,PACKING,,,
"trolly",EA,0,"fricassees","gerontologists",US,FISHER CONTROLS INTERNATIONAL,95994951,,PACKING,,,
"slashing",EA,0,"parenting","murkiest",GB,FISHER CONTROLS INTERNATIONAL,14094782,,PACKING,,,
"Grady",EA,0,"rainwater's","buffered",CA,FISHER CONTROLS INTERNATIONAL,11952123,,PACKING,,,
"dissociate",EA,0,"spree's","Briton's",MX,FISHER CONTROLS INTERNATIONAL,51122355,,PACKING,,,
"nosegay's",EA,0,"Bunin","tremulously",BB,FISHER CONTROLS INTERNATIONAL,29024898,,PACKING,,,
"photocopy's",EA,0,"resumption","lockups",BT,FISHER CONTROLS INTERNATIONAL,84623247,,PACKING,,,
"angular",EA,0,"oxymoron's","policed",BW,FISHER CONTROLS INTERNATIONAL,17151218,,PACKING,,,
"entices",EA,0,"Formosa","squeakier",GD,FISHER CONTROLS INTERNATIONAL,96982463,,PACKING,,,
"shipment's",EA,0,"Fallopian's","householders",GM,FISHER CONTROLS INTERNATIONAL,77888692,,PACKING,,,
"quirk",EA,0,"steamier","gypsum",it,FISHER CONTROLS INTERNATIONAL,25446619,,PACKING,,,
"monastic",EA,0,"Kelly","promote",PK,FISHER CONTROLS INTERNATIONAL,20131078,,PACKING,,,
"irritatingly",EA,0,"comical","spiritual's",PL,FISHER CONTROLS INTERNATIONAL,58530815,,PACKING,,,
"velvetier",EA,0,"etymologists","apostrophes",VA,FISHER CONTROLS INTERNATIONAL,56094136,,PACKING,,,
"reapportioning",EA,0,"modulating","supernovae",UZ,FISHER CONTROLS INTERNATIONAL,36673508,,PACKING,,,
"ombudsman",EA,0,"impractical","territorial",UA,FISHER CONTROLS INTERNATIONAL,27441079,,PACKING,,,
"pickers",EA,0,"bumpkin's","outlived",YE,FISHER CONTROLS INTERNATIONAL,34691258,,PACKING,,,
"felt's",EA,0,"parsley","interdicts",US,FISHER CONTROLS INTERNATIONAL,15285770,,PACKING,,,
"scuff's",EA,0,"bestowal's","gumdrops",GB,FISHER CONTROLS INTERNATIONAL,9217199,,PACKING,,,
"reversal's",EA,0,"Holsteins","advanced",CA,FISHER CONTROLS INTERNATIONAL,55266037,,PACKING,,,
"macadam",EA,0,"asphyxia's","Blaine's",MX,FISHER CONTROLS INTERNATIONAL,75373847,,PACKING,,,
"presumptuous",EA,0,"swats","geisha",BB,FISHER CONTROLS INTERNATIONAL,78656367,,PACKING,,,
"Darby",EA,0,"mutability's","genders",BT,FISHER CONTROLS INTERNATIONAL,66718388,,PACKING,,,
"anthologize",EA,0,"hampering","Mirabeau",BW,FISHER CONTROLS INTERNATIONAL,15401572,,PACKING,,,
"pussy's",EA,0,"idle's","Catholic",GD,FISHER CONTROLS INTERNATIONAL,38195091,,PACKING,,,
"ester's",EA,0,"quintuple","estimates",GM,FISHER CONTROLS INTERNATIONAL,20567267,,PACKING,,,
"abolition",EA,0,"David's","halfpenny's",it,FISHER CONTROLS INTERNATIONAL,49799763,,PACKING,,,
"dope's",EA,0,"kookiness's","Esterházy's",PK,FISHER CONTROLS INTERNATIONAL,7152780,,PACKING,,,
"Jimenez",EA,0,"Sarawak","medicine's",PL,FISHER CONTROLS INTERNATIONAL,31411173,,PACKING,,,
"proved",EA,0,"mother's","Fulbright",VA,FISHER CONTROLS INTERNATIONAL,66160683,,PACKING,,,
"reorganizations",EA,0,"Chipewyan","Cecile",UZ,FISHER CONTROLS INTERNATIONAL,4777351,,PACKING,,,
"Fabian's",EA,0,"dowdy","pinhole's",UA,FISHER CONTROLS INTERNATIONAL,97212097,,PACKING,,,
"telecommunications's",EA,0,"debunk","Joann's",YE,FISHER CONTROLS INTERNATIONAL,56039193,,PACKING,,,
"evangelism's",EA,0,"oxidizes","advocacy's",US,FISHER CONTROLS INTERNATIONAL,39880548,,PACKING,,,
"rephrased",EA,0,"recrudescence","gainsay",GB,FISHER CONTROLS INTERNATIONAL,5334285,,PACKING,,,
"pilgrimages",EA,0,"clodhopper's","tidings",CA,FISHER CONTROLS INTERNATIONAL,184783,,PACKING,,,
"regionalism",EA,0,"Sicily's","speculators",MX,FISHER CONTROLS INTERNATIONAL,64684414,,PACKING,,,
"glowered",EA,0,"deadliest","mattes",BB,FISHER CONTROLS INTERNATIONAL,74301776,,PACKING,,,
"stripping",EA,0,"foulness","Beckett",BT,FISHER CONTROLS INTERNATIONAL,42552345,,PACKING,,,
"Schick",EA,0,"roles","Carly's",BW,FISHER CONTROLS INTERNATIONAL,90402671,,PACKING,,,
"choreography's",EA,0,"collaborate","Steele",GD,FISHER CONTROLS INTERNATIONAL,15707880,,PACKING,,,
"sloppier",EA,0,"graceless","Jekyll's",GM,FISHER CONTROLS INTERNATIONAL,86536099,,PACKING,,,
"redirects",EA,0,"Delia's","Thalia",it,FISHER CONTROLS INTERNATIONAL,93927415,,PACKING,,,
"quail's",EA,0,"retort's","clanged",PK,FISHER CONTROLS INTERNATIONAL,64690004,,PACKING,,,
"ironically",EA,0,"Brennan's","ignoramus's",PL,FISHER CONTROLS INTERNATIONAL,91421976,,PACKING,,,
"toner",EA,0,"carapace","tufts",VA,FISHER CONTROLS INTERNATIONAL,76333616,,PACKING,,,
"inflated",EA,0,"reptilian","daze's",UZ,FISHER CONTROLS INTERNATIONAL,73711404,,PACKING,,,
"mimeograph",EA,0,"Gehrig","gladiolus",UA,FISHER CONTROLS INTERNATIONAL,33573336,,PACKING,,,
"sow's",EA,0,"plenipotentiary","Cybele",YE,FISHER CONTROLS INTERNATIONAL,73167208,,PACKING,,,
"Celeste",EA,0,"interval's","likes",US,FISHER CONTROLS INTERNATIONAL,11992971,,PACKING,,,
"Georgina",EA,0,"outermost","locution",GB,FISHER CONTROLS INTERNATIONAL,68582162,,PACKING,,,
"salaciousness's",EA,0,"harmonized","gnawn",CA,FISHER CONTROLS INTERNATIONAL,81876949,,PACKING,,,
"Anita's",EA,0,"lexicons","Deanna's",MX,FISHER CONTROLS INTERNATIONAL,87390038,,PACKING,,,
"Estonia's",EA,0,"Purina","tinker",BB,FISHER CONTROLS INTERNATIONAL,63052365,,PACKING,,,
"Newport",EA,0,"sierra's","outsmarts",BT,FISHER CONTROLS INTERNATIONAL,38014121,,PACKING,,,
"flavor's",EA,0,"tantamount","teak's",BW,FISHER CONTROLS INTERNATIONAL,9594967,,PACKING,,,
"commercialization's",EA,0,"protestations","interdependent",GD,FISHER CONTROLS INTERNATIONAL,1009794,,PACKING,,,
"docility",EA,0,"Burks","hitchhiking",GM,FISHER CONTROLS INTERNATIONAL,54743481,,PACKING,,,
"worship's",EA,0,"troikas","jumbo's",it,FISHER CONTROLS INTERNATIONAL,66887725,,PACKING,,,
"laggards",EA,0,"corks","cheating",PK,FISHER CONTROLS INTERNATIONAL,30322711,,PACKING,,,
"twisters",EA,0,"paddocking","shorelines",PL,FISHER CONTROLS INTERNATIONAL,5045708,,PACKING,,,
"stream",EA,0,"disbursed","rapture",VA,FISHER CONTROLS INTERNATIONAL,52198626,,PACKING,,,
"Bushnell's",EA,0,"marries","contrariwise",UZ,FISHER CONTROLS INTERNATIONAL,78229810,,PACKING,,,
"Darfur",EA,0,"Windward","refulgence's",UA,FISHER CONTROLS INTERNATIONAL,71366771,,PACKING,,,
"rising",EA,0,"charioteer","employments",YE,FISHER CONTROLS INTERNATIONAL,69098889,,PACKING,,,
"juggler",EA,0,"Chevalier","Tanganyika",US,FISHER CONTROLS INTERNATIONAL,2818009,,PACKING,,,
"sophomoric",EA,0,"cautiously","moderation",GB,FISHER CONTROLS INTERNATIONAL,71226924,,PACKING,,,
"vulvae",EA,0,"Maui's","dinkiest",CA,FISHER CONTROLS INTERNATIONAL,30002167,,PACKING,,,
"golds",EA,0,"prosody","urinals",MX,FISHER CONTROLS INTERNATIONAL,20086720,,PACKING,,,
"Spackle",EA,0,"Zambezi","kinsmen",BB,FISHER CONTROLS INTERNATIONAL,45001828,,PACKING,,,
"Gelbvieh's",EA,0,"infer","farmer",BT,FISHER CONTROLS INTERNATIONAL,38818684,,PACKING,,,
"spires",EA,0,"Castaneda","Abrams",BW,FISHER CONTROLS INTERNATIONAL,1334728,,PACKING,,,
"platforms",EA,0,"Peg's","seeds",GD,FISHER CONTROLS INTERNATIONAL,23659584,,PACKING,,,
"Campinas",EA,0,"Menominee's","petal",GM,FISHER CONTROLS INTERNATIONAL,29165863,,PACKING,,,
"decomposition",EA,0,"drearier","Siberia's",it,FISHER CONTROLS INTERNATIONAL,30590705,,PACKING,,,
"cheekiest",EA,0,"profitability's","stern's",PK,FISHER CONTROLS INTERNATIONAL,1048861,,PACKING,,,
"unknowing",EA,0,"remitting","kinks",PL,FISHER CONTROLS INTERNATIONAL,60855296,,PACKING,,,
"sovereignty's",EA,0,"confessor's","webbing",VA,FISHER CONTROLS INTERNATIONAL,42687154,,PACKING,,,
"Genesis's",EA,0,"mischief's","colts",UZ,FISHER CONTROLS INTERNATIONAL,70990918,,PACKING,,,
"mass's",EA,0,"shirtsleeve's","shortcake's",UA,FISHER CONTROLS INTERNATIONAL,71229085,,PACKING,,,
"tasked",EA,0,"binders","rebuts",YE,FISHER CONTROLS INTERNATIONAL,63440804,,PACKING,,,
"yuckiest",EA,0,"regimen's","angers",US,FISHER CONTROLS INTERNATIONAL,10828362,,PACKING,,,
