Category,UOM,Minimum Order Qty,Description,Long Description,Country of Origin,Mfg Name,Mfg Part Num,UNSPSC,TYPE,SIZE,MATERIAL,STANDARDS
"overages",EA,0,"politesse","excommunicated",GB,FISHER CONTROLS INTERNATIONAL,42747323,,PACKING,,,
"highlands",EA,0,"Galatea","Hakka's",CA,FISHER CONTROLS INTERNATIONAL,32869867,,PACKING,,,
"Oldsmobile",EA,0,"stillest","outlining",MX,FISHER CONTROLS INTERNATIONAL,98375093,,PACKING,,,
"wisecracked",EA,0,"annihilation's","stills",BB,FISHER CONTROLS INTERNATIONAL,60588971,,PACKING,,,
"nightclubs",EA,0,"preemptively","watersheds",BT,FISHER CONTROLS INTERNATIONAL,53971966,,PACKING,,,
"verandas",EA,0,"swamping","Pulitzer",BW,FISHER CONTROLS INTERNATIONAL,25636009,,PACKING,,,
"asset's",EA,0,"concern's","Jayson's",GD,FISHER CONTROLS INTERNATIONAL,49035284,,PACKING,,,
"canted",EA,0,"popularly","stratagems",GM,FISHER CONTROLS INTERNATIONAL,57221454,,PACKING,,,
"Georgia",EA,0,"arrogating","inclement",it,FISHER CONTROLS INTERNATIONAL,60516069,,PACKING,,,
"nonphysical",EA,0,"headdress's","haunch",PK,FISHER CONTROLS INTERNATIONAL,72278527,,PACKING,,,
"sloppily",EA,0,"subtitle's","festering",PL,FISHER CONTROLS INTERNATIONAL,36026324,,PACKING,,,
"Rourke",EA,0,"development's","Dotson's",VA,FISHER CONTROLS INTERNATIONAL,77403135,,PACKING,,,
"newsagents",EA,0,"toddlers","Capitols",UZ,FISHER CONTROLS INTERNATIONAL,66061390,,PACKING,,,
"outsells",EA,0,"courtliness","nighties",UA,FISHER CONTROLS INTERNATIONAL,92310082,,PACKING,,,
"catechism",EA,0,"Rasalgethi","porpoised",YE,FISHER CONTROLS INTERNATIONAL,29740998,,PACKING,,,
"complication",EA,0,"Crimea","forgo",US,FISHER CONTROLS INTERNATIONAL,63487813,,PACKING,,,
"mimicry's",EA,0,"sidle","unseen",GB,FISHER CONTROLS INTERNATIONAL,73696593,,PACKING,,,
"substation's",EA,0,"Janette's","Nelsen's",CA,FISHER CONTROLS INTERNATIONAL,15335117,,PACKING,,,
"contactable",EA,0,"Atreus","Senator",MX,FISHER CONTROLS INTERNATIONAL,10868972,,PACKING,,,
"recognizance",EA,0,"westwards","exhilarates",BB,FISHER CONTROLS INTERNATIONAL,92400249,,PACKING,,,
"happiest",EA,0,"mayonnaise","eatable's",BT,FISHER CONTROLS INTERNATIONAL,91564711,,PACKING,,,
"wadding's",EA,0,"foxhound's","Jeanine's",BW,FISHER CONTROLS INTERNATIONAL,44014702,,PACKING,,,
"shearer's",EA,0,"paternalism's","nosed",GD,FISHER CONTROLS INTERNATIONAL,3528887,,PACKING,,,
"dorks",EA,0,"computing's","pieced",GM,FISHER CONTROLS INTERNATIONAL,82230917,,PACKING,,,
"clacked",EA,0,"berg's","Gautama",it,FISHER CONTROLS INTERNATIONAL,4680122,,PACKING,,,
"atrium",EA,0,"Timur's","cherishing",PK,FISHER CONTROLS INTERNATIONAL,82783260,,PACKING,,,
"Scylla",EA,0,"tatter's","inarticulately",PL,FISHER CONTROLS INTERNATIONAL,21981966,,PACKING,,,
"divisor's",EA,0,"merit's","reelections",VA,FISHER CONTROLS INTERNATIONAL,61955120,,PACKING,,,
"redefinition",EA,0,"disorganization's","misdeal's",UZ,FISHER CONTROLS INTERNATIONAL,88376137,,PACKING,,,
"fray's",EA,0,"blender","Landsteiner's",UA,FISHER CONTROLS INTERNATIONAL,2391842,,PACKING,,,
"savannahes",EA,0,"adulating","Rembrandt's",YE,FISHER CONTROLS INTERNATIONAL,84826264,,PACKING,,,
"vertebrae",EA,0,"psychedelic's","frustration",US,FISHER CONTROLS INTERNATIONAL,3291939,,PACKING,,,
"lassie's",EA,0,"shipwrights","Ladonna",GB,FISHER CONTROLS INTERNATIONAL,54541430,,PACKING,,,
"universe's",EA,0,"conclave's","overcompensating",CA,FISHER CONTROLS INTERNATIONAL,66453489,,PACKING,,,
"lord's",EA,0,"Congregationalists","northeasters",MX,FISHER CONTROLS INTERNATIONAL,83336266,,PACKING,,,
"geodesic",EA,0,"governors","snide",BB,FISHER CONTROLS INTERNATIONAL,22471267,,PACKING,,,
"fractions",EA,0,"blended","hireling",BT,FISHER CONTROLS INTERNATIONAL,42072179,,PACKING,,,
"clangor",EA,0,"besmirch","Gleason",BW,FISHER CONTROLS INTERNATIONAL,72439139,,PACKING,,,
"synchronization",EA,0,"cosmetically","endways",GD,FISHER CONTROLS INTERNATIONAL,6514091,,PACKING,,,
"lawgiver",EA,0,"Nelsen","underwriting",GM,FISHER CONTROLS INTERNATIONAL,77127556,,PACKING,,,
"ovation's",EA,0,"disintegration's","clewed",it,FISHER CONTROLS INTERNATIONAL,40638938,,PACKING,,,
"Bessel",EA,0,"parkas","Ameslan's",PK,FISHER CONTROLS INTERNATIONAL,64709092,,PACKING,,,
"surroundings's",EA,0,"Theravada","republican's",PL,FISHER CONTROLS INTERNATIONAL,21819406,,PACKING,,,
"saxophone",EA,0,"plowed","suppression",VA,FISHER CONTROLS INTERNATIONAL,72284359,,PACKING,,,
"somber",EA,0,"precaution","unaided",UZ,FISHER CONTROLS INTERNATIONAL,45087615,,PACKING,,,
"pilled",EA,0,"changeling","outcroppings",UA,FISHER CONTROLS INTERNATIONAL,83918909,,PACKING,,,
"Berta",EA,0,"greasier","Speer's",YE,FISHER CONTROLS INTERNATIONAL,17621034,,PACKING,,,
"resumes",EA,0,"dairyman","peck's",US,FISHER CONTROLS INTERNATIONAL,88594615,,PACKING,,,
"anger's",EA,0,"manifested","holography",GB,FISHER CONTROLS INTERNATIONAL,95019283,,PACKING,,,
"chives",EA,0,"protractor's","revolts",CA,FISHER CONTROLS INTERNATIONAL,87326398,,PACKING,,,
"putative",EA,0,"Jonathon's","solubility",MX,FISHER CONTROLS INTERNATIONAL,19152435,,PACKING,,,
"Midas's",EA,0,"skepticism's","omnivore's",BB,FISHER CONTROLS INTERNATIONAL,96380384,,PACKING,,,
"religious",EA,0,"Osceola","effectuate",BT,FISHER CONTROLS INTERNATIONAL,49093683,,PACKING,,,
"Chisinau",EA,0,"kittenish","courtship's",BW,FISHER CONTROLS INTERNATIONAL,34026879,,PACKING,,,
"sharping",EA,0,"noncompetitive","robes",GD,FISHER CONTROLS INTERNATIONAL,64956597,,PACKING,,,
"territory's",EA,0,"territorial's","unicameral",GM,FISHER CONTROLS INTERNATIONAL,87857697,,PACKING,,,
"troublesome",EA,0,"forgave","commanded",it,FISHER CONTROLS INTERNATIONAL,60458008,,PACKING,,,
"torture's",EA,0,"debunks","joyriding's",PK,FISHER CONTROLS INTERNATIONAL,92898503,,PACKING,,,
"underestimating",EA,0,"virgins","perfectionist's",PL,FISHER CONTROLS INTERNATIONAL,54086555,,PACKING,,,
"farmhouses",EA,0,"feathered","eiderdown",VA,FISHER CONTROLS INTERNATIONAL,66084918,,PACKING,,,
"concentration",EA,0,"prettiest","stepped",UZ,FISHER CONTROLS INTERNATIONAL,62810555,,PACKING,,,
"inkiness",EA,0,"Belem","impaired",UA,FISHER CONTROLS INTERNATIONAL,28052187,,PACKING,,,
"argumentation's",EA,0,"birthrate","Sayers",YE,FISHER CONTROLS INTERNATIONAL,57111665,,PACKING,,,
"wedlock",EA,0,"extravagances","disrobed",US,FISHER CONTROLS INTERNATIONAL,68046648,,PACKING,,,
"conveniences",EA,0,"final","cautioned",GB,FISHER CONTROLS INTERNATIONAL,95675080,,PACKING,,,
"Berliner",EA,0,"knifed","butterscotch's",CA,FISHER CONTROLS INTERNATIONAL,14917841,,PACKING,,,
"Meuse's",EA,0,"Perrier","stylist",MX,FISHER CONTROLS INTERNATIONAL,95505097,,PACKING,,,
"genuinely",EA,0,"bronze","easiness",BB,FISHER CONTROLS INTERNATIONAL,67852534,,PACKING,,,
"Yossarian",EA,0,"mandating","pitch's",BT,FISHER CONTROLS INTERNATIONAL,12505689,,PACKING,,,
"cricketers",EA,0,"typewritten","victualing",BW,FISHER CONTROLS INTERNATIONAL,71889136,,PACKING,,,
"metastasize",EA,0,"tossing","echos",GD,FISHER CONTROLS INTERNATIONAL,86305605,,PACKING,,,
"predicts",EA,0,"worthily","Marquesas's",GM,FISHER CONTROLS INTERNATIONAL,27826324,,PACKING,,,
"papas",EA,0,"gymnasia","crossword's",it,FISHER CONTROLS INTERNATIONAL,41595960,,PACKING,,,
"potency",EA,0,"chucking","hint's",PK,FISHER CONTROLS INTERNATIONAL,78884385,,PACKING,,,
"comparative",EA,0,"dutifully","drubbings",PL,FISHER CONTROLS INTERNATIONAL,81919704,,PACKING,,,
"bong's",EA,0,"handled","manner",VA,FISHER CONTROLS INTERNATIONAL,15383016,,PACKING,,,
"endive's",EA,0,"wishbone's","cavil's",UZ,FISHER CONTROLS INTERNATIONAL,43074162,,PACKING,,,
"flashlight's",EA,0,"attractiveness","outclassed",UA,FISHER CONTROLS INTERNATIONAL,30515073,,PACKING,,,
"stuns",EA,0,"fusses","Bela's",YE,FISHER CONTROLS INTERNATIONAL,1234815,,PACKING,,,
"distributing",EA,0,"knitting's","Marguerite",US,FISHER CONTROLS INTERNATIONAL,33700920,,PACKING,,,
"oldie's",EA,0,"separators","peacemakers",GB,FISHER CONTROLS INTERNATIONAL,6485977,,PACKING,,,
"marginalia",EA,0,"valet's","detestation",CA,FISHER CONTROLS INTERNATIONAL,12102703,,PACKING,,,
"Stockhausen",EA,0,"gangplank's","carbine",MX,FISHER CONTROLS INTERNATIONAL,98337897,,PACKING,,,
"Cotopaxi's",EA,0,"doggie","birthmark",BB,FISHER CONTROLS INTERNATIONAL,77513745,,PACKING,,,
"meditating",EA,0,"watercraft's","transfixed",BT,FISHER CONTROLS INTERNATIONAL,13866648,,PACKING,,,
"ennobles",EA,0,"warlock's","take's",BW,FISHER CONTROLS INTERNATIONAL,29927686,,PACKING,,,
"Chipewyan's",EA,0,"priestlier","Sikhism",GD,FISHER CONTROLS INTERNATIONAL,82378414,,PACKING,,,
"unloaded",EA,0,"infighting's","pedestrian",GM,FISHER CONTROLS INTERNATIONAL,1660443,,PACKING,,,
"Imus's",EA,0,"deposing","series",it,FISHER CONTROLS INTERNATIONAL,99367809,,PACKING,,,
"breach",EA,0,"CEO's","youthfulness",PK,FISHER CONTROLS INTERNATIONAL,272467,,PACKING,,,
"blackthorn",EA,0,"Strong's","jail's",PL,FISHER CONTROLS INTERNATIONAL,27592497,,PACKING,,,
"mountainous",EA,0,"abnegation's","shoplifts",VA,FISHER CONTROLS INTERNATIONAL,10685223,,PACKING,,,
"trellised",EA,0,"goulash's","Madagascar's",UZ,FISHER CONTROLS INTERNATIONAL,35325214,,PACKING,,,
"preempting",EA,0,"roughening","water's",UA,FISHER CONTROLS INTERNATIONAL,46538913,,PACKING,,,
"brainstorm's",EA,0,"cements","subclass",YE,FISHER CONTROLS INTERNATIONAL,70142544,,PACKING,,,
"Confucianisms",EA,0,"guava","brooms",US,FISHER CONTROLS INTERNATIONAL,50687016,,PACKING,,,
"condos",EA,0,"Freeman's","Macumba",GB,FISHER CONTROLS INTERNATIONAL,78338882,,PACKING,,,
"kneeling",EA,0,"celebration's","totting",CA,FISHER CONTROLS INTERNATIONAL,50543447,,PACKING,,,
"patent's",EA,0,"Photostat","exhaustible",MX,FISHER CONTROLS INTERNATIONAL,9961607,,PACKING,,,
"mailman",EA,0,"spellbinders","Venusian",BB,FISHER CONTROLS INTERNATIONAL,19249420,,PACKING,,,
"televisions",EA,0,"tamped","resuscitation",BT,FISHER CONTROLS INTERNATIONAL,6646,,PACKING,,,
"terminology's",EA,0,"endear","Esq's",BW,FISHER CONTROLS INTERNATIONAL,97651550,,PACKING,,,
"Blake",EA,0,"nevermore","Dixielands",GD,FISHER CONTROLS INTERNATIONAL,35775537,,PACKING,,,
"smudge's",EA,0,"conveyers","precluded",GM,FISHER CONTROLS INTERNATIONAL,41673875,,PACKING,,,
"Sensurround's",EA,0,"syphoned","britches",it,FISHER CONTROLS INTERNATIONAL,83237542,,PACKING,,,
"razed",EA,0,"fisher","silhouetting",PK,FISHER CONTROLS INTERNATIONAL,79397413,,PACKING,,,
"overstates",EA,0,"heedless","proprietaries",PL,FISHER CONTROLS INTERNATIONAL,92271199,,PACKING,,,
"shamed",EA,0,"prehistoric","crimson",VA,FISHER CONTROLS INTERNATIONAL,79488227,,PACKING,,,
"slacked",EA,0,"wheal","chicanery",UZ,FISHER CONTROLS INTERNATIONAL,84717548,,PACKING,,,
"bookworms",EA,0,"plasterboard's","reefer",UA,FISHER CONTROLS INTERNATIONAL,19398571,,PACKING,,,
"clears",EA,0,"estimable","Motown",YE,FISHER CONTROLS INTERNATIONAL,65161979,,PACKING,,,
"thunderbolts",EA,0,"Lassie","fanfare's",US,FISHER CONTROLS INTERNATIONAL,4470077,,PACKING,,,
"Cornwall",EA,0,"extension","Woodward",GB,FISHER CONTROLS INTERNATIONAL,90563890,,PACKING,,,
"passion's",EA,0,"night's","Rumpelstiltskin's",CA,FISHER CONTROLS INTERNATIONAL,55535782,,PACKING,,,
"comprehension",EA,0,"blush","nutria",MX,FISHER CONTROLS INTERNATIONAL,85660589,,PACKING,,,
"erectile",EA,0,"exigency","compliment",BB,FISHER CONTROLS INTERNATIONAL,53932000,,PACKING,,,
"Hensley's",EA,0,"eliminated","hoorah's",BT,FISHER CONTROLS INTERNATIONAL,39254994,,PACKING,,,
"inflicts",EA,0,"Dodson","appropriated",BW,FISHER CONTROLS INTERNATIONAL,94404080,,PACKING,,,
"Emily",EA,0,"preciosity","nitrated",GD,FISHER CONTROLS INTERNATIONAL,46404470,,PACKING,,,
"groggy",EA,0,"Brailles","atheistic",GM,FISHER CONTROLS INTERNATIONAL,73049077,,PACKING,,,
"Chaney",EA,0,"Quinn","allowed",it,FISHER CONTROLS INTERNATIONAL,62643183,,PACKING,,,
"outgrowths",EA,0,"glisten","Donnell",PK,FISHER CONTROLS INTERNATIONAL,92893233,,PACKING,,,
"furthered",EA,0,"Livingstone","inclose",PL,FISHER CONTROLS INTERNATIONAL,79804384,,PACKING,,,
"empathize",EA,0,"steppingstone","spectacular",VA,FISHER CONTROLS INTERNATIONAL,91415803,,PACKING,,,
"resoundingly",EA,0,"clack's","Slavonic",UZ,FISHER CONTROLS INTERNATIONAL,31641032,,PACKING,,,
"dromedary",EA,0,"dissipation","Cathay",UA,FISHER CONTROLS INTERNATIONAL,70428690,,PACKING,,,
"ungentlemanly",EA,0,"therapist's","Bulgarian's",YE,FISHER CONTROLS INTERNATIONAL,13527703,,PACKING,,,
"cluck",EA,0,"Boise's","plumpness's",US,FISHER CONTROLS INTERNATIONAL,94209509,,PACKING,,,
"mentioned",EA,0,"conjunction's","Czerny",GB,FISHER CONTROLS INTERNATIONAL,62726758,,PACKING,,,
"padres",EA,0,"chattiest","kilobyte's",CA,FISHER CONTROLS INTERNATIONAL,6963965,,PACKING,,,
"drove",EA,0,"shoaling","smocking",MX,FISHER CONTROLS INTERNATIONAL,80622754,,PACKING,,,
"evaporated",EA,0,"gurneys","grooviest",BB,FISHER CONTROLS INTERNATIONAL,55283639,,PACKING,,,
"scurvier",EA,0,"fibulas","scheduled",BT,FISHER CONTROLS INTERNATIONAL,89758879,,PACKING,,,
"slouch's",EA,0,"instilled","Bobbitt's",BW,FISHER CONTROLS INTERNATIONAL,93391073,,PACKING,,,
"degree",EA,0,"suite","credo",GD,FISHER CONTROLS INTERNATIONAL,690213,,PACKING,,,
"orthodontic",EA,0,"percolated","extortion's",GM,FISHER CONTROLS INTERNATIONAL,48751642,,PACKING,,,
"conniving",EA,0,"blacks","syndicates",it,FISHER CONTROLS INTERNATIONAL,73057451,,PACKING,,,
"scrunch's",EA,0,"questing","Etta's",PK,FISHER CONTROLS INTERNATIONAL,18818619,,PACKING,,,
"Tylenol",EA,0,"hauteur","exacter",PL,FISHER CONTROLS INTERNATIONAL,48375182,,PACKING,,,
"emphasis's",EA,0,"wet's","steepness's",VA,FISHER CONTROLS INTERNATIONAL,47248600,,PACKING,,,
"bereaved",EA,0,"nationalism's","reply's",UZ,FISHER CONTROLS INTERNATIONAL,64943178,,PACKING,,,
"transference",EA,0,"overcoat","zodiac's",UA,FISHER CONTROLS INTERNATIONAL,63411303,,PACKING,,,
"toxemia's",EA,0,"pianist's","neglect",YE,FISHER CONTROLS INTERNATIONAL,3964962,,PACKING,,,
"Goodwill's",EA,0,"procrastinator","Arkwright",US,FISHER CONTROLS INTERNATIONAL,25733167,,PACKING,,,
"cusp's",EA,0,"linguistic","Dacrons",GB,FISHER CONTROLS INTERNATIONAL,83883525,,PACKING,,,
"crevasse's",EA,0,"topsail's","Persepolis's",CA,FISHER CONTROLS INTERNATIONAL,15506340,,PACKING,,,
"spitfire's",EA,0,"flinched","limited",MX,FISHER CONTROLS INTERNATIONAL,13521112,,PACKING,,,
"buttercup's",EA,0,"proclivity","riding's",BB,FISHER CONTROLS INTERNATIONAL,97639518,,PACKING,,,
"fitness",EA,0,"Mauriac","transships",BT,FISHER CONTROLS INTERNATIONAL,44346209,,PACKING,,,
"blood's",EA,0,"weedy","estranged",BW,FISHER CONTROLS INTERNATIONAL,10900526,,PACKING,,,
"jaundice",EA,0,"Brando","farthing",GD,FISHER CONTROLS INTERNATIONAL,31050700,,PACKING,,,
"Amazons",EA,0,"setup","inculcation",GM,FISHER CONTROLS INTERNATIONAL,20193080,,PACKING,,,
"Leonel",EA,0,"Geneva's","insemination",it,FISHER CONTROLS INTERNATIONAL,17987136,,PACKING,,,
"joyfulness",EA,0,"Rayburn's","bile's",PK,FISHER CONTROLS INTERNATIONAL,52977842,,PACKING,,,
"yowls",EA,0,"fatuousness","guillotined",PL,FISHER CONTROLS INTERNATIONAL,38844188,,PACKING,,,
"vireo's",EA,0,"munched","misplays",VA,FISHER CONTROLS INTERNATIONAL,74112381,,PACKING,,,
"lipsticked",EA,0,"cuckoo","success",UZ,FISHER CONTROLS INTERNATIONAL,55796498,,PACKING,,,
"Kazantzakis",EA,0,"Zoroastrian","Lauder",UA,FISHER CONTROLS INTERNATIONAL,81225403,,PACKING,,,
"liquified",EA,0,"Eugenia's","arraigns",YE,FISHER CONTROLS INTERNATIONAL,43201826,,PACKING,,,
"Lachesis",EA,0,"uncomplimentary","valid",US,FISHER CONTROLS INTERNATIONAL,82642646,,PACKING,,,
"churlishness",EA,0,"sensitivity","occluding",GB,FISHER CONTROLS INTERNATIONAL,17500427,,PACKING,,,
"resentments",EA,0,"courageous","wretch",CA,FISHER CONTROLS INTERNATIONAL,18231741,,PACKING,,,
"Sinhalese's",EA,0,"spritzes","blackheads",MX,FISHER CONTROLS INTERNATIONAL,78075082,,PACKING,,,
"ING's",EA,0,"instructor","rococo's",BB,FISHER CONTROLS INTERNATIONAL,20377406,,PACKING,,,
"Volkswagen",EA,0,"Pilate","savored",BT,FISHER CONTROLS INTERNATIONAL,41385768,,PACKING,,,
"Prius's",EA,0,"rusted","victuals",BW,FISHER CONTROLS INTERNATIONAL,11104676,,PACKING,,,
"Blackbeard",EA,0,"sambas","cruise",GD,FISHER CONTROLS INTERNATIONAL,58215233,,PACKING,,,
"airship's",EA,0,"registry","swaggerer",GM,FISHER CONTROLS INTERNATIONAL,34657519,,PACKING,,,
"parting's",EA,0,"pimento's","wits's",it,FISHER CONTROLS INTERNATIONAL,47614326,,PACKING,,,
"Romanesque",EA,0,"incautious","mollycoddled",PK,FISHER CONTROLS INTERNATIONAL,51077833,,PACKING,,,
"plain's",EA,0,"lordliest","Bayeux's",PL,FISHER CONTROLS INTERNATIONAL,53611177,,PACKING,,,
"farewell",EA,0,"cruellest","squabbling",VA,FISHER CONTROLS INTERNATIONAL,74090327,,PACKING,,,
"tambourine's",EA,0,"separatism","troublemaker",UZ,FISHER CONTROLS INTERNATIONAL,24164743,,PACKING,,,
"chaparral's",EA,0,"advisors","Acapulco's",UA,FISHER CONTROLS INTERNATIONAL,77649103,,PACKING,,,
"palpated",EA,0,"Iqaluit","neatly",YE,FISHER CONTROLS INTERNATIONAL,88488441,,PACKING,,,
"retailer",EA,0,"symmetry","Jacobson's",US,FISHER CONTROLS INTERNATIONAL,79065300,,PACKING,,,
"teach",EA,0,"Brynner","gadflies",GB,FISHER CONTROLS INTERNATIONAL,65242213,,PACKING,,,
"smudge",EA,0,"lamming","Phekda",CA,FISHER CONTROLS INTERNATIONAL,62727405,,PACKING,,,
"glitter's",EA,0,"balmiest","Saragossa",MX,FISHER CONTROLS INTERNATIONAL,38919643,,PACKING,,,
"tacky",EA,0,"Sennett's","investigative",BB,FISHER CONTROLS INTERNATIONAL,28779122,,PACKING,,,
"compartmentalizing",EA,0,"nectar's","access",BT,FISHER CONTROLS INTERNATIONAL,56097814,,PACKING,,,
"Tishri",EA,0,"harpsichords","Lakisha",BW,FISHER CONTROLS INTERNATIONAL,1834938,,PACKING,,,
"yarn's",EA,0,"viscosity","propitious",GD,FISHER CONTROLS INTERNATIONAL,33964065,,PACKING,,,
"Indira",EA,0,"stones","cheroots",GM,FISHER CONTROLS INTERNATIONAL,75507946,,PACKING,,,
"precociousness's",EA,0,"tremulously","springiness",it,FISHER CONTROLS INTERNATIONAL,59782597,,PACKING,,,
"misfortunes",EA,0,"Kerensky's","Pekingese's",PK,FISHER CONTROLS INTERNATIONAL,78362064,,PACKING,,,
"delectation",EA,0,"Shintoism","goodies",PL,FISHER CONTROLS INTERNATIONAL,84823745,,PACKING,,,
"cosmopolitans",EA,0,"speccing","typecasts",VA,FISHER CONTROLS INTERNATIONAL,98525045,,PACKING,,,
"domination",EA,0,"Sarasota's","alcove",UZ,FISHER CONTROLS INTERNATIONAL,14821136,,PACKING,,,
"anybodies",EA,0,"meteoroid","requested",UA,FISHER CONTROLS INTERNATIONAL,92205005,,PACKING,,,
"Folsom",EA,0,"scorpion's","bullhorn",YE,FISHER CONTROLS INTERNATIONAL,36201474,,PACKING,,,
"again",EA,0,"heterosexual","Mercer",US,FISHER CONTROLS INTERNATIONAL,22568608,,PACKING,,,
"eggbeater",EA,0,"bookstores","Gehenna",GB,FISHER CONTROLS INTERNATIONAL,97832001,,PACKING,,,
"Darla's",EA,0,"Islamist","impulse",CA,FISHER CONTROLS INTERNATIONAL,73898984,,PACKING,,,
"monopolize",EA,0,"desiderata","hereby",MX,FISHER CONTROLS INTERNATIONAL,73110486,,PACKING,,,
"mistily",EA,0,"arbor's","settles",BB,FISHER CONTROLS INTERNATIONAL,16089494,,PACKING,,,
"clones",EA,0,"homered","doohickeys",BT,FISHER CONTROLS INTERNATIONAL,11768236,,PACKING,,,
"pine's",EA,0,"grandfathering","startle",BW,FISHER CONTROLS INTERNATIONAL,21720361,,PACKING,,,
"starlit",EA,0,"disadvantageously","nuclei",GD,FISHER CONTROLS INTERNATIONAL,26867253,,PACKING,,,
"hassle's",EA,0,"defiles","parasites",GM,FISHER CONTROLS INTERNATIONAL,86187617,,PACKING,,,
"citadel's",EA,0,"stank","garaged",it,FISHER CONTROLS INTERNATIONAL,94031307,,PACKING,,,
"counterattack's",EA,0,"evildoers","Assyrian's",PK,FISHER CONTROLS INTERNATIONAL,73361865,,PACKING,,,
"gassing",EA,0,"autocrats","paddles",PL,FISHER CONTROLS INTERNATIONAL,15760987,,PACKING,,,
"placebo",EA,0,"matching","impiety's",VA,FISHER CONTROLS INTERNATIONAL,45275896,,PACKING,,,
"Yule's",EA,0,"aviatrix","strip's",UZ,FISHER CONTROLS INTERNATIONAL,84871743,,PACKING,,,
"shleps",EA,0,"prepping","compartmentalized",UA,FISHER CONTROLS INTERNATIONAL,40939408,,PACKING,,,
"exigent",EA,0,"MCI's","joyousness",YE,FISHER CONTROLS INTERNATIONAL,71611895,,PACKING,,,
"madhouse",EA,0,"furnishings","turnabout's",US,FISHER CONTROLS INTERNATIONAL,40752531,,PACKING,,,
"incorrectness",EA,0,"intimacy","Ontario",GB,FISHER CONTROLS INTERNATIONAL,86185783,,PACKING,,,
"petrol",EA,0,"neglig's","Antwan's",CA,FISHER CONTROLS INTERNATIONAL,22583319,,PACKING,,,
"model's",EA,0,"underselling","bureau's",MX,FISHER CONTROLS INTERNATIONAL,43593266,,PACKING,,,
"bedbug's",EA,0,"pennies","decentralizing",BB,FISHER CONTROLS INTERNATIONAL,16538458,,PACKING,,,
"inefficiency",EA,0,"predetermines","Algonquian's",BT,FISHER CONTROLS INTERNATIONAL,75319411,,PACKING,,,
"striking",EA,0,"padlock's","Osiris",BW,FISHER CONTROLS INTERNATIONAL,44080249,,PACKING,,,
"Asunción's",EA,0,"stevedore's","persiflage",GD,FISHER CONTROLS INTERNATIONAL,18600894,,PACKING,,,
"sailfishes",EA,0,"Marci's","rebate's",GM,FISHER CONTROLS INTERNATIONAL,44032254,,PACKING,,,
"condemnation's",EA,0,"Camry","Zapata",it,FISHER CONTROLS INTERNATIONAL,14381109,,PACKING,,,
"deduction",EA,0,"kiddie's","Millet",PK,FISHER CONTROLS INTERNATIONAL,57405796,,PACKING,,,
"biases",EA,0,"Helmholtz","prescriptions",PL,FISHER CONTROLS INTERNATIONAL,44220367,,PACKING,,,
"impotence's",EA,0,"leveraging","diffident",VA,FISHER CONTROLS INTERNATIONAL,1197269,,PACKING,,,
"sparrow",EA,0,"subbing","inattention",UZ,FISHER CONTROLS INTERNATIONAL,29737087,,PACKING,,,
"compilation",EA,0,"westerner","sugary",UA,FISHER CONTROLS INTERNATIONAL,21025984,,PACKING,,,
"humanism's",EA,0,"repetitions","Mediterranean's",YE,FISHER CONTROLS INTERNATIONAL,9894214,,PACKING,,,
"foreshortened",EA,0,"cruised","keyboarding",US,FISHER CONTROLS INTERNATIONAL,50035461,,PACKING,,,
"pronunciations",EA,0,"debacle","surreal",GB,FISHER CONTROLS INTERNATIONAL,91024719,,PACKING,,,
"plunge's",EA,0,"hutzpa's","conscription's",CA,FISHER CONTROLS INTERNATIONAL,40114569,,PACKING,,,
"turgidity",EA,0,"Meighen's","amaranth's",MX,FISHER CONTROLS INTERNATIONAL,15965100,,PACKING,,,
"ascend",EA,0,"derived","tinny",BB,FISHER CONTROLS INTERNATIONAL,24091919,,PACKING,,,
"effusion's",EA,0,"incident's","Westphalia",BT,FISHER CONTROLS INTERNATIONAL,26690864,,PACKING,,,
"whimper's",EA,0,"showboat","analysis",BW,FISHER CONTROLS INTERNATIONAL,47961541,,PACKING,,,
"mediator's",EA,0,"scholastically","Marta's",GD,FISHER CONTROLS INTERNATIONAL,3418892,,PACKING,,,
"fusible",EA,0,"binaries","compactness",GM,FISHER CONTROLS INTERNATIONAL,74908658,,PACKING,,,
"grainiest",EA,0,"tilts","Martinique",it,FISHER CONTROLS INTERNATIONAL,1573800,,PACKING,,,
"coxswain's",EA,0,"vended","Oklahoma's",PK,FISHER CONTROLS INTERNATIONAL,46527702,,PACKING,,,
"snooker",EA,0,"hairiness's","exempts",PL,FISHER CONTROLS INTERNATIONAL,1735868,,PACKING,,,
"Connolly's",EA,0,"parables","tailgate",VA,FISHER CONTROLS INTERNATIONAL,77103432,,PACKING,,,
"nub's",EA,0,"Pavlovian","signatures",UZ,FISHER CONTROLS INTERNATIONAL,99545140,,PACKING,,,
"unseasonably",EA,0,"Englishman","enrage",UA,FISHER CONTROLS INTERNATIONAL,92084536,,PACKING,,,
"innocents",EA,0,"gully","Mahicans",YE,FISHER CONTROLS INTERNATIONAL,83455294,,PACKING,,,
"Krystal's",EA,0,"transoceanic","jeweler",US,FISHER CONTROLS INTERNATIONAL,70149405,,PACKING,,,
"rotisserie",EA,0,"Ilene","crybaby",GB,FISHER CONTROLS INTERNATIONAL,94168343,,PACKING,,,
"strangely",EA,0,"newt's","shrinkable",CA,FISHER CONTROLS INTERNATIONAL,47984345,,PACKING,,,
